    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    2   45        17   58        0.40649          6.408          6.588           -2.905           -2.841         0.22361E+00    0.26080E+00    1
    6   49        17   58        0.82263          5.417          5.750           -2.660           -2.712         0.22361E+00    0.26942E+00    1
   13   55        17   58        0.26023         12.091         12.249           -2.551           -2.538         0.22361E+00    0.22361E+00    0
   14   56        17   58        1.02616         13.599         14.315           -2.501           -2.481         0.22361E+00    0.22361E+00    0
    3   46        17   59        0.21080          7.290          7.192           -2.698           -2.650         0.22361E+00    0.25339E+00    1
    5   47        17   59        0.63860          7.242          7.561           -2.570           -2.571         0.22361E+00    0.25997E+00    1
    6   49        17   59        1.06034          6.332          6.833           -2.727           -2.597         0.22361E+00    0.26797E+00    1
    9   52        17   59        1.74306          8.282         10.042           -2.718           -2.628         0.22361E+00    0.33247E+00    1
   10   53        17   59        1.32232          9.344         10.425           -2.628           -2.621         0.22361E+00    0.28774E+00    1
    8   54        17   59        1.81378          7.645          9.182           -2.631           -2.716         0.22361E+00    0.31775E+00    1
   13   55        17   59        1.29155         11.278         12.253           -2.515           -2.545         0.22361E+00    0.25340E+00    1
    3   46        17   60        0.30617          8.330          8.172           -2.583           -2.535         0.22361E+00    0.25009E+00    1
    5   47        17   60        0.12948          8.425          8.355           -2.722           -2.493         0.22361E+00    0.25226E+00    1
    6   49        17   60        0.76571          8.325          7.931           -2.548           -2.515         0.22361E+00    0.25182E+00    1
   10   53        17   60        1.29837          9.988         11.120           -2.667           -2.590         0.22361E+00    0.28752E+00    1
   13   55        17   60        1.22716         11.776         12.756           -2.494           -2.538         0.22361E+00    0.25523E+00    1
   14   56        17   60        0.10822         13.779         13.700           -2.525           -2.525         0.22361E+00    0.23011E+00    1
    2   45        17   61        0.04025          9.476          9.500           -2.608           -2.433         0.22361E+00    0.24949E+00    1
    5   47        17   61        0.18299          9.001          9.108           -2.552           -2.436         0.22361E+00    0.25338E+00    1
    6   49        17   61        0.23752          9.214          9.075           -2.493           -2.456         0.22361E+00    0.25385E+00    1
    9   52        17   61        1.60572          9.948         11.703           -2.555           -2.541         0.22361E+00    0.31805E+00    1
   10   53        17   61        1.13114         11.006         11.965           -2.496           -2.558         0.22361E+00    0.27175E+00    1
    8   54        17   61        1.64268          9.225         10.900           -2.668           -2.676         0.22361E+00    0.31863E+00    1
   13   55        17   61        0.59891         12.928         13.409           -2.472           -2.529         0.22361E+00    0.24687E+00    1
   14   56        17   61        0.55874         13.799         14.256           -2.530           -2.524         0.22361E+00    0.24143E+00    1
    6   49        17   63        0.38465         13.137         13.484           -2.489           -2.513         0.22361E+00    0.26049E+00    1
    9   52        17   63        0.14495         15.654         15.792           -2.288           -2.261         0.22361E+00    0.24607E+00    1
   10   53        17   63        1.16247         14.727         15.904           -2.391           -2.296         0.22361E+00    0.25718E+00    1
   13   55        17   63        1.19130         14.568         15.721           -2.459           -2.440         0.22361E+00    0.25288E+00    1
   14   56        17   63        0.48412         15.910         16.372           -2.542           -2.460         0.22361E+00    0.24315E+00    1
    2   45        18   47        1.55707          0.401          0.509           -7.911           -7.353         0.22361E+00    0.39000E+00    1
    2   45        18   49        1.11236          1.024          1.158           -6.930           -6.515         0.22361E+00    0.33213E+00    1
    2   45        18   50        1.68785          1.145          1.465           -5.869           -5.854         0.22361E+00    0.38206E+00    1
    3   46        18   50        1.84024          0.874          1.188           -5.946           -6.073         0.22361E+00    0.40827E+00    1
    2   45        18   52        1.28136          1.925          2.206           -4.783           -4.845         0.22361E+00    0.32580E+00    1
    5   47        18   52        1.41331          1.604          1.904           -4.234           -4.592         0.22361E+00    0.34855E+00    1
    7   50        18   52        1.29492          9.595         10.481           -2.635           -2.708         0.22361E+00    0.26118E+00    1
    9   52        18   54        1.64859         11.103         12.606           -2.548           -2.641         0.22361E+00    0.27755E+00    1
    5   47        18   55        0.52943          3.567          3.710           -3.149           -3.394         0.22361E+00    0.27251E+00    1
    9   52        18   55        1.74792          9.015         10.522           -2.756           -2.700         0.22361E+00    0.29738E+00    1
   10   53        18   55        1.31039         12.025         13.165           -2.521           -2.585         0.22361E+00    0.26288E+00    1
    3   46        18   56        0.89856          4.277          4.026           -3.174           -3.390         0.22361E+00    0.25972E+00    1
    6   49        18   56        0.35317          3.206          3.294           -3.071           -3.251         0.22361E+00    0.27639E+00    1
   10   53        18   56        1.76411          9.195         10.677           -2.666           -2.653         0.22361E+00    0.29105E+00    1
    2   45        18   58        0.42646          5.741          5.910           -2.977           -3.013         0.22361E+00    0.26109E+00    1
    6   49        18   58        0.03843          4.918          4.931           -2.692           -2.825         0.22361E+00    0.26456E+00    1
    7   50        18   58        1.63760          5.776          6.889           -2.735           -2.780         0.22361E+00    0.32809E+00    1
    9   52        18   58        0.97347          8.194          8.776           -2.662           -2.728         0.22361E+00    0.26558E+00    1
   10   53        18   58        1.16262          8.603          9.352           -2.825           -2.686         0.22361E+00    0.26798E+00    1
   13   55        18   58        1.62935         10.268         11.482           -2.478           -2.551         0.22361E+00    0.26184E+00    1
    2   45        18   59        0.22768          6.856          6.758           -2.852           -2.830         0.22361E+00    0.25221E+00    1
    9   52        18   59        1.77896          7.546          9.232           -2.646           -2.686         0.22361E+00    0.33673E+00    1
   10   53        18   59        1.48458          8.408          9.633           -2.670           -2.666         0.22361E+00    0.30271E+00    1
    8   54        18   59        1.57179          7.557          8.651           -2.771           -2.755         0.22361E+00    0.29329E+00    1
   13   55        18   59        0.42221         11.434         11.195           -2.656           -2.566         0.22361E+00    0.22361E+00    0
   14   56        18   59        0.49136         12.068         12.368           -2.601           -2.526         0.22361E+00    0.22361E+00    0
   13   55        18   60        1.55805         10.148         11.563           -2.544           -2.561         0.22361E+00    0.28939E+00    1
   14   56        18   60        1.23848         11.433         12.337           -2.471           -2.542         0.22361E+00    0.24788E+00    1
   16   58        18   60        0.32119         15.292         15.539           -2.521           -2.479         0.22361E+00    0.22361E+00    0
    2   45        18   61        0.57222          8.802          8.508           -2.740           -2.561         0.22361E+00    0.24362E+00    1
    5   47        18   61        0.15407          8.353          8.273           -2.493           -2.499         0.22361E+00    0.24909E+00    1
    9   52        18   61        1.35448          9.546         10.750           -2.641           -2.593         0.22361E+00    0.29619E+00    1
   10   53        18   61        0.97714         10.319         11.032           -2.613           -2.601         0.22361E+00    0.26147E+00    1
    8   54        18   61        1.37189          8.859          9.979           -2.700           -2.734         0.22361E+00    0.29462E+00    1
   13   55        18   61        0.47965         11.851         12.195           -2.570           -2.550         0.22361E+00    0.24435E+00    1
   14   56        18   61        1.08395         12.024         12.828           -2.620           -2.543         0.22361E+00    0.24441E+00    1
   16   58        18   61        1.38276         14.037         15.288           -2.554           -2.512         0.22361E+00    0.24848E+00    1
    9   52        18   63        0.66424         14.501         15.095           -2.357           -2.242         0.22361E+00    0.24575E+00    1
   13   55        18   63        0.38427         14.640         14.982           -2.468           -2.420         0.22361E+00    0.24511E+00    1
   14   56        18   63        0.30170         15.730         15.466           -2.466           -2.441         0.22361E+00    0.23665E+00    1
   16   58        18   63        0.11886         17.563         17.453           -2.445           -2.477         0.22361E+00    0.23034E+00    1
    3   46        15   50        1.68698          1.275          1.616           -4.716           -4.928         0.22361E+00    0.37473E+00    1
    3   46        15   52        1.14149          2.424          2.684           -3.718           -3.895         0.22361E+00    0.29874E+00    1
    5   47        15   52        1.26168          2.589          2.926           -3.379           -3.651         0.22361E+00    0.31137E+00    1
    6   49        15   52        1.43855          1.535          1.857           -3.551           -4.304         0.22361E+00    0.36400E+00    1
    7   50        15   52        1.83727          9.205         10.757           -2.632           -2.684         0.22361E+00    0.29122E+00    1
    5   47        15   53        0.55039          3.617          3.768           -3.143           -3.307         0.22361E+00    0.27321E+00    1
    5   47        15   54        0.44696          4.515          4.663           -2.874           -3.059         0.22361E+00    0.26908E+00    1
    5   47        15   55        1.56167          4.829          5.647           -2.806           -2.869         0.22361E+00    0.31657E+00    1
    9   52        15   55        2.03164          9.377         11.366           -2.565           -2.645         0.22361E+00    0.30775E+00    1
   10   53        15   55        0.99801         12.837         13.602           -2.574           -2.568         0.22361E+00    0.24072E+00    1
    5   47        15   56        0.99689          6.158          6.614           -2.693           -2.717         0.22361E+00    0.26778E+00    1
    9   52        15   56        1.35672          9.533         10.572           -2.623           -2.653         0.22361E+00    0.27606E+00    1
   10   53        15   56        1.31111         10.811         11.804           -2.589           -2.604         0.22361E+00    0.25878E+00    1
    8   54        15   56        0.73174         12.387         12.848           -2.658           -2.561         0.22361E+00    0.22361E+00    0
    5   47        15   58        1.48842          7.536          8.549           -2.572           -2.512         0.22361E+00    0.29108E+00    1
    6   49        15   58        0.45993          7.666          7.914           -2.579           -2.540         0.22361E+00    0.26302E+00    1
   10   53        15   58        1.34000         10.540         11.718           -2.518           -2.587         0.22361E+00    0.28124E+00    1
    8   54        15   58        1.71044          8.654         10.048           -2.711           -2.670         0.22361E+00    0.29550E+00    1
   13   55        15   58        0.18888         14.779         14.921           -2.510           -2.516         0.22361E+00    0.22491E+00    1
    2   45        15   59        1.09943         10.316          9.659           -2.607           -2.424         0.22361E+00    0.24458E+00    1
    3   46        15   59        0.74146          9.803          9.365           -2.686           -2.438         0.22361E+00    0.24834E+00    1
    9   52        15   59        1.34217         10.691         11.953           -2.544           -2.553         0.22361E+00    0.28835E+00    1
   10   53        15   59        1.11664         11.442         12.357           -2.511           -2.564         0.22361E+00    0.26251E+00    1
    8   54        15   59        1.53184          8.944         10.242           -2.669           -2.684         0.22361E+00    0.29735E+00    1
   13   55        15   59        0.73199         14.719         15.345           -2.556           -2.516         0.22361E+00    0.23852E+00    1
    5   47        15   60        0.92767          9.642         10.268           -2.413           -2.391         0.22361E+00    0.26035E+00    1
    9   52        15   60        0.28268         12.529         12.755           -2.629           -2.521         0.22361E+00    0.25172E+00    1
   10   53        15   60        0.54074         12.643         13.085           -2.578           -2.542         0.22361E+00    0.25221E+00    1
   13   55        15   60        1.03301         16.730         15.859           -2.544           -2.512         0.22361E+00    0.22750E+00    1
    9   52        15   61        0.37584         13.241         13.565           -2.512           -2.494         0.22361E+00    0.25346E+00    1
   10   53        15   61        0.18972         13.986         13.824           -2.546           -2.522         0.22361E+00    0.24805E+00    1
   13   55        15   61        1.33342         14.983         16.325           -2.522           -2.508         0.22361E+00    0.25367E+00    1
   17   59        15   61        0.00640         15.337         15.341           -2.541           -2.500         0.22361E+00    0.22361E+00    0
    9   52        15   63        1.13440         15.252         16.442           -2.426           -2.342         0.22361E+00    0.25738E+00    1
   10   53        15   63        0.07919         16.299         16.379           -2.436           -2.391         0.22361E+00    0.24865E+00    1
   13   55        15   63        0.48750         17.972         17.501           -2.443           -2.479         0.22361E+00    0.23357E+00    1
   17   59        15   63        0.79006         15.906         16.661           -2.493           -2.511         0.22361E+00    0.24229E+00    1
   18   60        15   63        0.34508         14.437         14.726           -2.570           -2.552         0.22361E+00    0.23942E+00    1
    1   43        21   45        1.54366          0.387          0.481           -9.048           -7.920         0.22361E+00    0.37581E+00    1
    1   43        21   46        1.43228          0.625          0.757           -8.452           -7.398         0.22361E+00    0.36579E+00    1
    1   43        21   49        1.45596          1.741          2.102           -7.495           -6.698         0.22361E+00    0.35997E+00    1
    2   45        21   49        1.84832          0.788          1.068           -7.400           -7.095         0.22361E+00    0.40583E+00    1
    3   46        21   50        1.73722          0.782          1.035           -7.065           -6.808         0.22361E+00    0.40194E+00    1
    2   45        21   52        1.61696          1.600          1.970           -5.569           -5.474         0.22361E+00    0.35870E+00    1
    3   46        21   52        1.37743          1.336          1.571           -5.481           -5.557         0.22361E+00    0.34328E+00    1
    5   47        21   52        1.70435          1.120          1.442           -5.046           -5.432         0.22361E+00    0.38492E+00    1
    7   50        21   52        1.50995          9.225         10.334           -2.641           -2.727         0.22361E+00    0.27424E+00    1
    1   43        21   53        1.12902          3.743          4.149           -5.253           -5.057         0.22361E+00    0.30173E+00    1
    2   45        21   53        1.27084          2.089          2.370           -4.991           -5.057         0.22361E+00    0.31507E+00    1
    3   46        21   53        1.67206          1.546          1.921           -4.956           -5.066         0.22361E+00    0.36003E+00    1
    5   47        21   53        1.37482          1.553          1.817           -4.526           -4.811         0.22361E+00    0.33784E+00    1
    6   49        21   53        1.47257          0.873          1.098           -5.176           -5.662         0.22361E+00    0.39478E+00    1
    2   45        21   54        1.65559          2.309          2.804           -4.488           -4.693         0.22361E+00    0.34285E+00    1
    3   46        21   54        1.04062          2.119          2.308           -4.696           -4.651         0.22361E+00    0.28641E+00    1
    6   49        21   54        1.23550          1.179          1.375           -4.443           -4.866         0.22361E+00    0.35239E+00    1
    7   50        21   54        1.90365          5.178          6.215           -3.007           -3.013         0.22361E+00    0.30972E+00    1
    9   52        21   54        1.63178         10.934         12.398           -2.701           -2.672         0.22361E+00    0.27757E+00    1
    2   45        21   55        1.65924          2.754          3.312           -4.254           -4.367         0.22361E+00    0.33352E+00    1
    3   46        21   55        1.36060          2.437          2.766           -4.177           -4.288         0.22361E+00    0.30515E+00    1
    5   47        21   55        1.19881          2.488          2.754           -3.925           -3.898         0.22361E+00    0.29064E+00    1
    6   49        21   55        1.22093          1.512          1.731           -3.809           -4.256         0.22361E+00    0.33266E+00    1
    7   50        21   55        1.98849          4.396          5.510           -3.022           -3.124         0.22361E+00    0.33700E+00    1
    9   52        21   55        1.91549          8.379         10.058           -2.689           -2.774         0.22361E+00    0.30874E+00    1
   10   53        21   55        1.68712         11.252         12.917           -2.585           -2.620         0.22361E+00    0.28596E+00    1
    2   45        21   56        0.67116          3.672          3.843           -4.157           -4.062         0.22361E+00    0.26078E+00    1
    3   46        21   56        0.32844          3.180          3.251           -3.992           -3.959         0.22361E+00    0.25898E+00    1
    7   50        21   56        1.90693          4.017          5.065           -3.102           -3.197         0.22361E+00    0.34872E+00    1
    9   52        21   56        2.42852          6.258          8.326           -2.766           -2.896         0.22361E+00    0.34289E+00    1
   10   53        21   56        0.87266          9.552         10.069           -2.657           -2.739         0.22361E+00    0.24580E+00    1
    8   54        21   56        1.62736         10.691         12.073           -2.672           -2.631         0.22361E+00    0.27333E+00    1
    1   43        21   58        0.58279          7.470          7.742           -3.828           -3.678         0.22361E+00    0.24775E+00    1
    3   46        21   58        1.51370          3.933          4.415           -3.602           -3.446         0.22361E+00    0.27626E+00    1
    6   49        21   58        0.82215          3.322          3.154           -3.191           -3.101         0.22361E+00    0.25119E+00    1
    7   50        21   58        1.46028          4.458          5.160           -3.165           -3.170         0.22361E+00    0.31644E+00    1
   10   53        21   58        1.35652          6.987          7.783           -2.847           -2.949         0.22361E+00    0.28202E+00    1
    1   43        21   59        1.75261          9.618          8.551           -3.668           -3.484         0.22361E+00    0.25909E+00    1
    5   47        21   59        1.17082          5.637          5.313           -3.109           -2.834         0.22361E+00    0.22482E+00    1
    9   52        21   59        1.82064          5.708          7.111           -3.106           -3.103         0.22361E+00    0.34751E+00    1
    8   54        21   59        1.90788          5.592          6.962           -3.051           -3.222         0.22361E+00    0.33888E+00    1
    1   43        21   60        0.26378          9.188          9.319           -3.717           -3.327         0.22361E+00    0.23191E+00    1
    3   46        21   60        0.31843          5.864          5.770           -3.455           -3.090         0.22361E+00    0.22538E+00    1
    5   47        21   60        1.33700          6.523          6.032           -3.068           -2.694         0.22361E+00    0.24194E+00    1
    6   49        21   60        1.44662          4.007          4.437           -2.864           -2.710         0.22361E+00    0.26548E+00    1
    9   52        21   60        1.70369          6.043          7.367           -3.152           -3.122         0.22361E+00    0.34107E+00    1
   10   53        21   60        1.85590          6.092          7.649           -3.026           -3.083         0.22361E+00    0.35016E+00    1
    8   54        21   60        2.08649          4.991          6.713           -3.258           -3.418         0.22361E+00    0.37684E+00    1
   13   55        21   60        1.90426          7.133          8.609           -2.778           -2.794         0.22361E+00    0.31430E+00    1
   14   56        21   60        1.69621          8.195          9.349           -2.733           -2.708         0.22361E+00    0.27875E+00    1
    1   43        21   61        0.89678          9.574         10.047           -3.398           -3.196         0.22361E+00    0.23172E+00    1
    3   46        21   61        1.38616          7.054          6.483           -3.359           -2.965         0.22361E+00    0.24679E+00    1
    6   49        21   61        1.56838          4.601          5.150           -2.786           -2.589         0.22361E+00    0.26824E+00    1
    7   50        21   61        0.60016          6.338          6.567           -2.986           -2.973         0.22361E+00    0.24356E+00    1
    9   52        21   61        1.53987          6.629          7.820           -3.035           -3.125         0.22361E+00    0.32758E+00    1
   10   53        21   61        1.98524          6.132          8.018           -3.040           -3.117         0.22361E+00    0.36753E+00    1
    8   54        21   61        1.69979          5.504          6.808           -3.487           -3.589         0.22361E+00    0.35360E+00    1
   13   55        21   61        1.00920          8.204          8.758           -2.857           -2.845         0.22361E+00    0.25443E+00    1
   14   56        21   61        1.51658          8.042          9.093           -2.718           -2.791         0.22361E+00    0.28452E+00    1
    2   45        21   63        1.08558          8.806          8.341           -2.875           -2.901         0.22361E+00    0.22361E+00    0
    3   46        21   63        1.38541          7.254          7.896           -2.838           -2.867         0.22361E+00    0.24736E+00    1
    9   52        21   63        1.37842         10.113         11.272           -2.650           -2.660         0.22361E+00    0.28054E+00    1
   10   53        21   63        1.36509         10.603         11.793           -2.663           -2.640         0.22361E+00    0.27913E+00    1
    8   54        21   63        2.04717          8.865         11.166           -2.678           -2.704         0.22361E+00    0.33569E+00    1
   14   56        21   63        1.50029         11.365         12.734           -2.587           -2.550         0.22361E+00    0.27538E+00    1
   16   58        21   63        1.46256         11.948         13.158           -2.584           -2.537         0.22361E+00    0.25684E+00    1
   17   59        21   63        2.09805         11.015         13.515           -2.493           -2.537         0.22361E+00    0.31227E+00    1
   18   60        21   63        1.24156         13.073         14.058           -2.650           -2.540         0.22361E+00    0.24190E+00    1
   15   61        21   63        0.47359         13.083         13.396           -2.631           -2.590         0.22361E+00    0.22361E+00    0
    1   23         2   24        0.99757         17.986         18.905           -2.512           -2.539         0.22361E+00    0.22361E+00    0
    1   23         2   26        0.16501         17.323         17.466           -2.575           -2.545         0.22361E+00    0.22361E+00    0
    1   23         2   28        1.75000         19.657         17.594           -2.543           -2.542         0.22361E+00    0.25171E+00    1
    1   23         2   29        1.70021         15.685         17.728           -2.532           -2.540         0.22361E+00    0.26839E+00    1
    1   23         2   30        0.53999         17.399         17.875           -2.517           -2.538         0.22361E+00    0.22361E+00    0
    1   23         2   31        1.25239         16.838         18.000           -2.485           -2.536         0.22361E+00    0.23081E+00    1
    1   23         2   32        0.59578         17.575         18.106           -2.487           -2.535         0.22361E+00    0.22361E+00    0
    1   23         2   33        1.39572         16.771         18.194           -2.545           -2.533         0.22361E+00    0.24156E+00    1
    1   23         2   35        0.90216         17.512         18.320           -2.573           -2.531         0.22361E+00    0.22361E+00    0
    1   23         2   36        0.65191         18.972         18.364           -2.540           -2.531         0.22361E+00    0.22361E+00    0
    1   23         2   37        1.27260         19.610         18.401           -2.621           -2.530         0.22361E+00    0.22361E+00    0
    1   23         2   38        0.12272         18.317         18.429           -2.524           -2.529         0.22361E+00    0.22361E+00    0
    1   23         2   39        0.01589         18.468         18.454           -2.560           -2.529         0.22361E+00    0.22361E+00    0
    1   23         2   41        0.86583         17.705         18.489           -2.530           -2.528         0.22361E+00    0.22361E+00    0
    1   23         2   42        0.47913         18.985         18.536           -2.548           -2.527         0.22361E+00    0.22361E+00    0
    1   23         3   24        1.23111         18.937         17.806           -2.501           -2.549         0.22361E+00    0.22361E+00    0
    1   23         3   26        0.03623         14.206         14.232           -2.524           -2.577         0.22361E+00    0.22361E+00    0
    2   24         3   26        0.43648         17.360         16.985           -2.483           -2.545         0.22361E+00    0.22361E+00    0
    2   24         3   28        0.43057         16.335         16.690           -2.586           -2.544         0.22361E+00    0.22361E+00    0
    2   24         3   29        0.99149         17.624         16.771           -2.574           -2.541         0.22361E+00    0.22361E+00    0
    2   24         3   30        1.58361         15.445         16.905           -2.504           -2.539         0.22361E+00    0.23882E+00    1
    2   24         3   31        1.64504         19.013         17.032           -2.490           -2.537         0.22361E+00    0.25867E+00    1
    1   23         5   24        0.98574         17.018         17.878           -2.536           -2.554         0.22361E+00    0.22361E+00    0
    2   24         5   26        0.81621         15.051         14.449           -2.573           -2.582         0.22361E+00    0.22361E+00    0
    1   23         6   24        1.37123         19.329         18.048           -2.534           -2.555         0.22361E+00    0.22361E+00    0
    1   23         6   26        0.02158         12.153         12.140           -2.615           -2.630         0.22361E+00    0.22361E+00    0
    2   24         6   26        0.08595         14.160         14.221           -2.562           -2.591         0.22361E+00    0.22361E+00    0
    2   24         6   28        1.36193         10.609         11.396           -2.667           -2.638         0.22361E+00    0.22926E+00    1
    3   26         6   28        0.93888         15.045         14.355           -2.613           -2.574         0.22361E+00    0.22361E+00    0
    2   24         6   29        1.07064         11.450         10.853           -2.558           -2.645         0.22361E+00    0.22361E+00    0
    3   26         6   29        1.19446         12.360         13.121           -2.538           -2.587         0.22361E+00    0.22361E+00    0
    2   24         6   30        0.79400         10.244         10.659           -2.598           -2.647         0.22361E+00    0.22361E+00    0
    3   26         6   30        1.16379         11.859         12.570           -2.538           -2.598         0.22361E+00    0.22361E+00    0
    2   24         6   31        0.46878         10.384         10.631           -2.592           -2.643         0.22361E+00    0.22361E+00    0
    3   26         6   31        0.73680         12.826         12.362           -2.622           -2.601         0.22361E+00    0.22361E+00    0
    2   24         6   32        1.44157          9.862         10.675           -2.581           -2.638         0.22361E+00    0.23447E+00    1
    3   26         6   32        0.01482         12.308         12.318           -2.575           -2.599         0.22361E+00    0.22361E+00    0
    2   24         6   33        1.26313         10.081         10.738           -2.550           -2.630         0.22361E+00    0.22361E+00    0
    3   26         6   33        0.07370         12.377         12.332           -2.594           -2.596         0.22361E+00    0.22361E+00    0
    2   24         6   35        0.27327         10.723         10.871           -2.626           -2.618         0.22361E+00    0.22361E+00    0
    3   26         6   35        1.14996         11.740         12.435           -2.513           -2.588         0.22361E+00    0.22361E+00    0
    2   24         6   36        0.15851         10.838         10.924           -2.623           -2.612         0.22361E+00    0.22361E+00    0
    3   26         6   36        1.02699         13.143         12.486           -2.571           -2.584         0.22361E+00    0.22361E+00    0
    2   24         6   37        0.52599         10.687         10.971           -2.664           -2.608         0.22361E+00    0.22361E+00    0
    3   26         6   37        1.30586         13.436         12.533           -2.514           -2.581         0.22361E+00    0.23079E+00    1
    2   24         6   38        0.26660         11.154         11.007           -2.562           -2.604         0.22361E+00    0.22361E+00    0
    3   26         6   38        1.74732         11.215         12.570           -2.575           -2.578         0.22361E+00    0.25543E+00    1
    2   24         6   39        1.12840         11.680         11.039           -2.659           -2.601         0.22361E+00    0.22361E+00    0
    3   26         6   39        0.19527         12.483         12.605           -2.537           -2.576         0.22361E+00    0.22361E+00    0
    2   24         6   41        1.70685         12.443         11.086           -2.605           -2.596         0.22361E+00    0.26006E+00    1
    3   26         6   41        0.26956         12.830         12.658           -2.572           -2.573         0.22361E+00    0.22361E+00    0
    2   24         6   42        0.76928         10.727         11.148           -2.592           -2.591         0.22361E+00    0.22361E+00    0
    3   26         6   42        0.59356         12.360         12.732           -2.509           -2.570         0.22361E+00    0.22361E+00    0
    1   23         7   24        1.85132         15.602         18.227           -2.513           -2.555         0.22361E+00    0.28985E+00    1
    1   23         7   26        0.74062         12.566         12.109           -2.623           -2.636         0.22361E+00    0.22361E+00    0
    2   24         7   26        1.87853         16.282         14.214           -2.547           -2.595         0.22361E+00    0.26887E+00    1
    2   24         7   28        0.70343         10.551         10.929           -2.684           -2.658         0.22361E+00    0.22361E+00    0
    3   26         7   28        0.82860         14.725         14.128           -2.540           -2.582         0.22361E+00    0.22361E+00    0
    2   24         7   29        0.37513         10.391         10.197           -2.632           -2.672         0.22361E+00    0.22361E+00    0
    3   26         7   29        0.14749         12.664         12.571           -2.614           -2.603         0.22361E+00    0.22361E+00    0
    2   24         7   30        1.38082          9.107          9.869           -2.637           -2.680         0.22361E+00    0.24126E+00    1
    3   26         7   30        1.52383         12.858         11.761           -2.588           -2.622         0.22361E+00    0.24189E+00    1
    5   28         7   30        1.09343         16.320         15.452           -2.542           -2.540         0.22361E+00    0.22361E+00    0
    2   24         7   31        0.09958          9.704          9.752           -2.704           -2.679         0.22361E+00    0.22361E+00    0
    3   26         7   31        1.16023         12.053         11.373           -2.550           -2.630         0.22361E+00    0.22361E+00    0
    5   28         7   31        1.46526         16.222         14.837           -2.490           -2.549         0.22361E+00    0.24675E+00    1
    2   24         7   32        1.40053         10.462          9.737           -2.585           -2.674         0.22361E+00    0.22644E+00    1
    3   26         7   32        0.74879         11.634         11.206           -2.700           -2.632         0.22361E+00    0.22361E+00    0
    5   28         7   32        1.38818         15.810         14.588           -2.664           -2.553         0.22361E+00    0.24072E+00    1
    2   24         7   33        1.04601         10.279          9.755           -2.643           -2.666         0.22361E+00    0.22361E+00    0
    3   26         7   33        0.40310         11.357         11.130           -2.648           -2.629         0.22361E+00    0.22361E+00    0
    5   28         7   33        1.43760         15.788         14.476           -2.489           -2.553         0.22361E+00    0.24561E+00    1
    2   24         7   35        0.91806         10.296          9.834           -2.608           -2.651         0.22361E+00    0.22361E+00    0
    3   26         7   35        0.73388         11.545         11.129           -2.523           -2.621         0.22361E+00    0.22361E+00    0
    5   28         7   35        0.23665         14.294         14.464           -2.551           -2.550         0.22361E+00    0.22361E+00    0
    2   24         7   36        0.18419          9.780          9.870           -2.626           -2.644         0.22361E+00    0.22361E+00    0
    3   26         7   36        0.11533         11.084         11.148           -2.655           -2.617         0.22361E+00    0.22361E+00    0
    5   28         7   36        0.84593         13.884         14.484           -2.598           -2.548         0.22361E+00    0.22361E+00    0
    2   24         7   37        1.79868          8.616          9.902           -2.614           -2.638         0.22361E+00    0.27818E+00    1
    3   26         7   37        0.55562         10.865         11.171           -2.532           -2.613         0.22361E+00    0.22361E+00    0
    5   28         7   37        0.27881         14.712         14.509           -2.559           -2.546         0.22361E+00    0.22361E+00    0
    2   24         7   38        0.59471          9.634          9.925           -2.658           -2.633         0.22361E+00    0.22361E+00    0
    3   26         7   38        0.06658         11.226         11.188           -2.573           -2.609         0.22361E+00    0.22361E+00    0
    5   28         7   38        0.17378         14.402         14.528           -2.634           -2.544         0.22361E+00    0.22361E+00    0
    2   24         7   39        1.03883          9.445          9.948           -2.649           -2.629         0.22361E+00    0.22361E+00    0
    3   26         7   39        0.04993         11.181         11.209           -2.593           -2.607         0.22361E+00    0.22361E+00    0
    5   28         7   39        1.36623         15.771         14.551           -2.533           -2.543         0.22361E+00    0.24281E+00    1
    2   24         7   41        1.30940          9.330          9.981           -2.595           -2.623         0.22361E+00    0.22699E+00    1
    3   26         7   41        0.82627         10.788         11.243           -2.672           -2.602         0.22361E+00    0.22361E+00    0
    5   28         7   41        0.32970         14.346         14.585           -2.602           -2.541         0.22361E+00    0.22361E+00    0
    2   24         7   42        0.07911          9.982         10.021           -2.650           -2.615         0.22361E+00    0.22361E+00    0
    3   26         7   42        0.75659         10.870         11.289           -2.625           -2.598         0.22361E+00    0.22361E+00    0
    5   28         7   42        1.49294         16.093         14.632           -2.538           -2.540         0.22361E+00    0.25251E+00    1
    1   23         9   26        1.49149         13.324         12.263           -2.609           -2.643         0.22361E+00    0.23583E+00    1
    2   24         9   26        1.42020         13.331         14.422           -2.512           -2.598         0.22361E+00    0.23531E+00    1
    1   23         9   28        1.89800          7.938          9.445           -2.714           -2.725         0.22361E+00    0.30258E+00    1
    2   24         9   28        0.51989         10.376         10.649           -2.684           -2.683         0.22361E+00    0.22361E+00    0
    3   26         9   28        1.14709         13.389         14.179           -2.662           -2.588         0.22361E+00    0.22361E+00    0
    2   24         9   29        1.54307          8.655          9.664           -2.673           -2.710         0.22361E+00    0.26735E+00    1
    3   26         9   29        0.08811         12.350         12.296           -2.701           -2.618         0.22361E+00    0.22361E+00    0
