    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   23   19        16   20        0.70892        179.355        183.207           -3.250           -4.081         0.17321E+00    0.17321E+00    0
   18   22        17   21        0.13038        143.935        144.497           -5.700           -5.990         0.17321E+00    0.17321E+00    0
   22   18        24   28        0.75716         77.237         75.502          -12.200           -9.494         0.17321E+00    0.17395E+00    1
   18   22        62   66        1.47194        290.867        276.295           -3.450           -4.950         0.17321E+00    0.18689E+00    1
   18   22        63   67        1.38281        247.308        236.447           -3.500           -4.823         0.17321E+00    0.18024E+00    1
   24   20        17   21        0.34393        114.209        115.378           -3.550           -5.141         0.17321E+00    0.17321E+00    0
   20   24        22   26        0.33528         46.330         45.870           -7.550           -9.033         0.17321E+00    0.17321E+00    0
   26   22        17   21        0.50994         58.297         59.195           -7.400           -7.637         0.17321E+00    0.17321E+00    0
   22   26        63   67        0.71502         70.189         68.701           -9.100          -10.299         0.17321E+00    0.17321E+00    0
   27   23        17   21        0.88997         79.052         76.974          -10.050           -8.488         0.17321E+00    0.17321E+00    0
   27   23        18   22        0.08891         65.095         64.989          -11.400           -9.313         0.17321E+00    0.17321E+00    0
   23   27        62   66        0.35406         99.217         98.169          -10.750          -10.761         0.17321E+00    0.17321E+00    0
   23   27        63   67        0.09889         81.843         81.603          -11.200          -10.816         0.17321E+00    0.17321E+00    0
   28   24        17   21        0.50403         84.691         83.429          -10.400           -8.662         0.17321E+00    0.17321E+00    0
   24   28        63   67        0.14328         88.298         87.920          -11.250          -10.982         0.17321E+00    0.17321E+00    0
   29   25        17   21        0.10067         84.265         84.080          -10.400           -8.350         0.17321E+00    0.17321E+00    0
   29   25        18   22        0.10961         78.422         78.355          -12.350           -9.184         0.17321E+00    0.17321E+00    0
   25   29        62   66        0.49628        114.721        113.047          -12.900          -10.712         0.17321E+00    0.17321E+00    0
   25   29        63   67        0.26973         90.907         90.193          -12.400          -10.674         0.17321E+00    0.17321E+00    0
   30   26        17   21        0.25760         80.897         81.506           -9.450           -7.516         0.17321E+00    0.17321E+00    0
   30   26        18   22        0.66627         75.170         76.673          -11.250           -8.326         0.17321E+00    0.17321E+00    0
   31   27        17   21        0.30353         75.583         76.269           -7.850           -6.591         0.17321E+00    0.17321E+00    0
   31   27        18   22        0.83290         69.423         71.173           -9.650           -7.354         0.17321E+00    0.17321E+00    0
   32   28        17   21        0.05983         75.283         75.389           -6.950           -5.834         0.17321E+00    0.17321E+00    0
   32   28        18   22        0.43137         68.497         69.380           -8.450           -6.546         0.17321E+00    0.17321E+00    0
   28   32        62   66        1.02807        103.228        100.100          -20.200          -18.524         0.17321E+00    0.17321E+00    0
   28   32        63   67        0.79494         78.712         76.775          -15.000          -16.334         0.17321E+00    0.17710E+00    1
   62   66        17   21        0.83769        331.521        323.213           -4.900           -5.014         0.17321E+00    0.17405E+00    1
   66   62        68   72        0.12584         88.785         88.450           -8.000           -7.998         0.17321E+00    0.17321E+00    0
   62   66        63   67        0.12420        207.146        207.913           -6.100           -6.530         0.17321E+00    0.17321E+00    0
   63   67        17   21        0.42540        284.655        281.048           -5.300           -4.843         0.17321E+00    0.17321E+00    0
   67   63        69   73        0.32800         60.800         61.400           -9.250           -8.441         0.17321E+00    0.17321E+00    0
   64   68        17   21        0.84490        226.754        221.079           -5.250           -4.984         0.17321E+00    0.17321E+00    0
   64   68        18   22        1.64103        194.367        183.450           -1.950           -5.020         0.17321E+00    0.18780E+00    1
   64   68        63   67        0.35474        161.472        163.195           -5.400           -6.138         0.17321E+00    0.17321E+00    0
   65   69        17   21        1.65357        164.681        156.024           -5.800           -5.451         0.17321E+00    0.18072E+00    1
   69   65        62   66        0.22972        153.592        152.569           -3.200           -4.903         0.17321E+00    0.17321E+00    0
   65   69        67   71        0.41170         82.675         81.664           -8.900           -7.914         0.17321E+00    0.17321E+00    0
   66   70        17   21        1.22731         91.479         88.180           -8.500           -6.297         0.17321E+00    0.17321E+00    0
   67   71        17   21        1.00998         76.976         74.698          -11.500           -7.756         0.17321E+00    0.17321E+00    0
   71   67        62   66        0.45211         88.806         90.019           -7.150           -7.163         0.17321E+00    0.17321E+00    0
   68   72        17   21        0.87088         82.176         80.069          -11.000           -8.467         0.17321E+00    0.17321E+00    0
   72   68        63   67        0.54700         59.498         60.534           -8.900           -8.016         0.17321E+00    0.17776E+00    1
   73   69        62   66        0.14501         86.211         85.837           -8.350           -8.336         0.17321E+00    0.17321E+00    0
   70   74        18   22        0.54556         72.254         73.218            0.700           -8.852         0.17321E+00    0.17321E+00    0
   74   70        62   66        0.12290         89.330         89.659           -8.650           -8.354         0.17321E+00    0.17321E+00    0
   74   70        63   67        0.65229         65.359         66.650           -9.450           -8.502         0.17321E+00    0.17321E+00    0
   71   75        18   22        0.61429         71.246         72.335            4.400           -8.795         0.17321E+00    0.18099E+00    1
   75   71        62   66        0.02128         91.079         91.052           -8.700           -8.136         0.17321E+00    0.17321E+00    0
   75   71        63   67        0.74124         67.785         69.365           -9.700           -8.312         0.17321E+00    0.17641E+00    1
   76   72        62   66        0.26016         87.050         87.722           -9.050           -7.623         0.17321E+00    0.17321E+00    0
   76   72        63   67        0.79031         66.436         68.024          -10.150           -7.811         0.17321E+00    0.17321E+00    0
   77   73        62   66        0.37033         88.195         87.227           -8.400           -7.198         0.17321E+00    0.17321E+00    0
   77   73        63   67        0.16603         68.428         68.750           -9.100           -7.400         0.17321E+00    0.17321E+00    0
   19   23        18   22        0.07497        130.061        130.353           -6.150           -5.977         0.17321E+00    0.17321E+00    0
   19   23        21   25        0.76478        110.779        108.267           -6.400           -7.032         0.17321E+00    0.17321E+00    0
   25   21        18   22        1.09284         27.158         28.962           -3.950           -7.365         0.17321E+00    0.24282E+00    1
   20   24        19   23        0.47090        109.890        111.453           -5.650           -6.022         0.17321E+00    0.17321E+00    0
   24   20        26   30        1.04330         65.711         63.607          -13.500          -10.296         0.17321E+00    0.17713E+00    1
   26   22        19   23        0.19561         69.324         69.703          -11.700           -9.483         0.17321E+00    0.17321E+00    0
   22   26        24   28        1.01480         85.144         82.463           -9.900           -9.384         0.17321E+00    0.17760E+00    1
   22   26        64   68        1.15269         55.654         53.765           -8.550          -10.733         0.17321E+00    0.17321E+00    0
   28   24        19   23        0.17922         52.865         53.148          -10.900          -10.243         0.17321E+00    0.17321E+00    0
   24   28        64   68        0.50530         68.347         67.319          -11.600          -11.279         0.17321E+00    0.17321E+00    0
   24   28        65   69        0.43852         50.742         50.081          -12.900          -11.850         0.17321E+00    0.17321E+00    0
   29   25        19   23        1.07256         61.564         59.437          -12.200           -9.949         0.17321E+00    0.18131E+00    1
   29   25        20   24        0.21383         60.472         60.090          -12.050          -11.123         0.17321E+00    0.17321E+00    0
   25   29        64   68        0.48252         69.040         68.052          -12.150          -10.927         0.17321E+00    0.17321E+00    0
   25   29        65   69        0.26379         50.712         50.329          -13.600          -11.427         0.17321E+00    0.17321E+00    0
   30   26        19   23        0.22287         60.416         60.052          -11.900           -9.089         0.17321E+00    0.17321E+00    0
   31   27        19   23        0.35267         55.415         55.991          -10.400           -8.104         0.17321E+00    0.17321E+00    0
   31   27        20   24        0.09532         59.134         59.189          -12.050           -9.334         0.17321E+00    0.17321E+00    0
   32   28        19   23        0.07223         54.171         54.205           -9.350           -7.272         0.17321E+00    0.17321E+00    0
   32   28        20   24        0.27354         55.741         56.183          -10.850           -8.515         0.17321E+00    0.17321E+00    0
   28   32        64   68        0.56874         59.357         58.287          -11.750          -14.764         0.17321E+00    0.17988E+00    1
   68   64        70   74        0.45003         51.294         51.989          -10.000           -9.029         0.17321E+00    0.17321E+00    0
   64   68        65   69        0.13883        152.075        152.687           -5.000           -6.073         0.17321E+00    0.17321E+00    0
   69   65        71   75        0.58137         48.872         49.731          -10.400           -9.497         0.17321E+00    0.17321E+00    0
   66   70        65   69        0.03011        107.216        107.195           -5.800           -6.682         0.17321E+00    0.17321E+00    0
   73   69        64   68        0.46708         48.403         49.085           -9.650           -8.952         0.17321E+00    0.17321E+00    0
   74   70        65   69        0.73093         50.458         51.575           -8.750           -9.574         0.17321E+00    0.17321E+00    0
   75   71        64   68        0.29802         52.975         53.444          -10.450           -8.853         0.17321E+00    0.17321E+00    0
   72   76        19   23        1.30613         46.291         48.357           19.900           -9.576         0.17321E+00    0.20059E+00    1
   76   72        64   68        0.24003         51.952         52.310          -10.600           -8.353         0.17321E+00    0.17321E+00    0
   76   72        65   69        0.34461         46.536         47.010          -11.100           -9.035         0.17321E+00    0.17321E+00    0
   73   77        19   23        1.98179         42.039         47.234          -10.400          -10.977         0.17321E+00    0.24248E+00    1
   77   73        64   68        0.24898         53.611         53.232          -10.200           -7.952         0.17321E+00    0.17321E+00    0
   77   73        65   69        0.18589         47.548         47.306          -10.900           -8.668         0.17321E+00    0.17321E+00    0
   21   25        20   24        0.08145         93.242         93.028           -6.600           -7.456         0.17321E+00    0.17321E+00    0
   21   25        23   27        0.81278         83.843         81.823           -9.250           -9.136         0.17321E+00    0.17321E+00    0
   27   23        20   24        0.30540         47.197         47.632          -10.850          -10.852         0.17321E+00    0.17321E+00    0
   23   27        64   68        0.51759         64.329         63.338          -11.300          -11.189         0.17321E+00    0.17321E+00    0
   23   27        65   69        0.57470         48.194         47.373          -13.200          -11.865         0.17321E+00    0.17321E+00    0
   22   26        21   25        0.13718         61.331         61.581           -8.800           -9.456         0.17321E+00    0.17321E+00    0
   26   22        28   32        1.51831         68.890         64.737           -9.700           -9.414         0.17321E+00    0.20237E+00    1
   28   24        21   25        0.21091         51.610         51.937          -12.750          -12.354         0.17321E+00    0.17321E+00    0
   24   28        26   30        1.56849         89.355         83.685           -9.700           -8.915         0.17321E+00    0.20446E+00    1
   24   28        67   71        0.61017         38.511         37.671          -14.600          -12.815         0.17321E+00    0.19054E+00    1
   30   26        21   25        0.13091         65.114         64.859          -10.750          -10.990         0.17321E+00    0.17321E+00    0
   26   30        67   71        0.42646         38.305         37.796          -11.900          -11.476         0.17321E+00    0.17705E+00    1
   31   27        21   25        1.11807         66.394         63.916          -11.400          -10.133         0.17321E+00    0.18453E+00    1
   31   27        22   26        0.60325         64.042         62.896           -8.750          -10.119         0.17321E+00    0.17321E+00    0
   32   28        21   25        0.64681         62.113         60.808          -11.050           -9.392         0.17321E+00    0.18156E+00    1
   28   32        67   71        0.67657         36.811         36.072          -11.700          -11.577         0.17321E+00    0.17321E+00    0
   70   66        72   76        0.32498         45.092         45.533          -10.000           -9.359         0.17321E+00    0.17321E+00    0
   66   70        67   71        0.44280         69.575         70.503           -7.200           -8.157         0.17321E+00    0.17321E+00    0
   71   67        73   77        0.08291         54.761         54.643          -10.200           -9.001         0.17321E+00    0.17321E+00    0
   68   72        22   26        0.93465         36.056         35.033          -12.900          -13.240         0.17321E+00    0.17551E+00    1
   68   72        70   74        1.07661         92.958         89.786          -10.450           -8.753         0.17321E+00    0.17973E+00    1
   69   73        22   26        0.16130         38.076         37.896          -11.950          -12.956         0.17321E+00    0.17321E+00    0
   69   73        71   75        0.73434         94.682         92.631          -10.650           -8.406         0.17321E+00    0.17321E+00    0
   70   74        22   26        0.25004         40.121         40.417          -11.150          -12.615         0.17321E+00    0.17321E+00    0
   71   75        22   26        0.93572         41.062         42.230          -11.200          -12.222         0.17321E+00    0.17321E+00    0
   75   71        66   70        0.68388         48.488         49.492           -8.700           -9.730         0.17321E+00    0.17321E+00    0
   76   72        67   71        0.66560         51.897         52.942           -8.350           -9.283         0.17321E+00    0.17321E+00    0
   73   77        22   26        0.53518         39.811         40.453          -13.150          -11.759         0.17321E+00    0.17321E+00    0
   77   73        66   70        0.32476         46.092         45.653          -10.800           -9.058         0.17321E+00    0.17321E+00    0
   23   27        22   26        0.24802         67.330         66.832          -10.200           -9.821         0.17321E+00    0.17321E+00    0
   23   27        25   29        1.85273         86.907         79.903           -9.250           -9.122         0.17321E+00    0.21297E+00    1
   23   27        66   70        0.36203         34.460         34.091          -14.100          -12.717         0.17321E+00    0.17321E+00    0
   29   25        22   26        0.52013         56.319         57.202          -10.650          -11.757         0.17321E+00    0.17321E+00    0
   25   29        66   70        0.15324         36.739         36.607          -14.800          -11.985         0.17321E+00    0.17321E+00    0
   25   29        67   71        0.44837         38.440         37.872          -14.700          -12.154         0.17321E+00    0.18373E+00    1
   24   28        23   27        0.09295         61.077         60.907           -9.300           -9.540         0.17321E+00    0.17321E+00    0
   24   28        68   72        0.59996         44.726         43.840          -14.150          -12.676         0.17321E+00    0.18300E+00    1
   24   28        69   73        0.72716         47.282         46.262          -12.400          -12.273         0.17321E+00    0.17321E+00    0
   30   26        23   27        0.77410         54.075         55.334           -7.900          -10.709         0.17321E+00    0.17321E+00    0
   26   30        28   32        1.68448         86.785         81.645           -9.850           -8.369         0.17321E+00    0.19042E+00    1
   26   30        69   73        0.35029         45.148         44.677          -10.250          -10.716         0.17321E+00    0.17321E+00    0
   32   28        23   27        0.41933         61.282         60.521           -7.250           -8.693         0.17321E+00    0.17321E+00    0
   28   32        68   72        0.05326         41.237         41.245           -9.250          -10.834         0.17321E+00    0.17321E+00    0
   28   32        69   73        0.32468         41.910         42.315           -8.650          -10.134         0.17321E+00    0.17321E+00    0
   68   72        23   27        0.38470         42.303         41.810          -15.300          -13.105         0.17321E+00    0.17640E+00    1
   68   72        69   73        0.08564         64.637         64.803           -9.100           -8.902         0.17321E+00    0.17321E+00    0
   69   73        23   27        0.22216         45.007         44.708          -12.250          -12.756         0.17321E+00    0.17321E+00    0
   70   74        23   27        0.08318         47.146         47.040          -13.400          -12.353         0.17321E+00    0.17321E+00    0
   70   74        24   28        0.55421         48.810         47.969          -12.250          -11.820         0.17321E+00    0.17718E+00    1
   70   74        72   76        1.56003         65.658         62.656           -7.250           -7.382         0.17321E+00    0.17321E+00    0
   70   74        69   73        0.20735         74.211         73.751           -8.300           -8.671         0.17321E+00    0.17321E+00    0
   71   75        23   27        0.48864         47.811         48.515          -13.300          -11.901         0.17321E+00    0.17321E+00    0
   71   75        73   77        0.53245         60.981         59.726           -5.800           -7.369         0.17321E+00    0.19783E+00    1
   72   76        23   27        0.55377         45.905         46.674          -11.050          -11.437         0.17321E+00    0.17321E+00    0
   72   76        24   28        0.02066         46.280         46.304          -10.450          -10.776         0.17321E+00    0.17321E+00    0
   76   72        69   73        0.11306         73.381         73.641           -7.300           -9.085         0.17321E+00    0.18739E+00    1
   73   77        23   27        0.13842         44.855         45.031          -12.800          -11.238         0.17321E+00    0.17431E+00    1
   73   77        24   28        0.26221         44.316         43.930          -11.550          -10.485         0.17321E+00    0.18331E+00    1
   77   73        68   72        0.15568         73.962         73.616           -9.550           -8.825         0.17321E+00    0.17483E+00    1
   25   29        24   28        0.10156         64.752         64.557           -9.150           -9.491         0.17321E+00    0.17321E+00    0
   25   29        27   31        1.28921         75.796         72.364           -9.600           -8.347         0.17321E+00    0.18962E+00    1
   25   29        68   72        0.46390         44.237         43.608          -12.950          -11.957         0.17321E+00    0.17604E+00    1
   25   29        69   73        0.57656         46.225         45.432          -11.300          -11.522         0.17321E+00    0.17321E+00    0
   31   27        24   28        0.87922         51.266         52.623           -5.300           -8.713         0.17321E+00    0.17321E+00    0
   27   31        69   73        0.16695         43.096         43.298           -8.500          -10.251         0.17321E+00    0.17321E+00    0
   26   30        25   29        0.32737         67.635         66.975           -8.500           -8.967         0.17321E+00    0.17321E+00    0
   26   30        70   74        0.06227         45.211         45.258           -8.650          -10.193         0.17321E+00    0.17321E+00    0
   32   28        25   29        1.01066         51.752         53.332           -3.750           -7.465         0.17321E+00    0.17321E+00    0
   70   74        25   29        0.37773         46.987         46.458          -11.600          -11.040         0.17321E+00    0.17321E+00    0
   70   74        71   75        0.55670         73.360         72.145           -7.800           -8.272         0.17321E+00    0.17321E+00    0
   71   75        25   29        0.24835         46.315         46.660           -9.850          -10.515         0.17321E+00    0.17321E+00    0
   72   76        25   29        0.28463         43.376         43.746           -9.100           -9.933         0.17321E+00    0.17321E+00    0
   72   76        71   75        0.72227         73.269         71.699           -7.000           -7.662         0.17321E+00    0.17321E+00    0
   73   77        25   29        0.07526         40.985         40.892          -10.350           -9.575         0.17321E+00    0.17919E+00    1
   73   77        26   30        0.28393         38.741         39.072           -8.200           -8.519         0.17321E+00    0.17321E+00    0
   77   73        70   74        0.73510         97.630         94.996           -9.000           -8.199         0.17321E+00    0.19296E+00    1
   27   31        26   30        0.97136         71.240         69.117           -7.550           -8.231         0.17321E+00    0.17651E+00    1
   27   31        70   74        0.61759         42.823         43.612           -6.650           -9.648         0.17321E+00    0.17321E+00    0
   28   32        27   31        0.61450         71.910         70.596           -7.450           -7.818         0.17321E+00    0.17321E+00    0
   72   76        73   77        0.31617         78.048         77.204           -9.400           -7.501         0.17321E+00    0.18701E+00    1
   15   19        17   21        0.01112        139.667        139.624           -8.100           -7.977         0.17321E+00    0.17321E+00    0
   15   19        60   64        0.02533        377.558        377.500           -8.300           -7.557         0.17321E+00    0.17321E+00    0
   16   20        14   18        0.06833        154.280        153.974           -6.700           -7.238         0.17321E+00    0.17321E+00    0
   19   23        17   21        0.22512        141.850        140.910           -4.900           -6.122         0.17321E+00    0.17321E+00    0
   24   20        14   18        0.20805        191.619        190.434           -4.600           -5.332         0.17321E+00    0.17321E+00    0
   23   27        60   64        0.25847        101.079        101.842           -9.800          -11.632         0.17321E+00    0.17321E+00    0
   24   28        59   63        0.33632        124.885        126.114          -11.200          -13.519         0.17321E+00    0.17321E+00    0
   24   28        60   64        0.24884        115.042        115.888          -10.800          -12.158         0.17321E+00    0.17321E+00    0
   33   29        14   18        0.38621         89.674         90.718           -6.100           -6.540         0.17321E+00    0.17321E+00    0
   33   29        15   19        0.56233         85.639         87.095           -5.900           -6.170         0.17321E+00    0.17321E+00    0
   34   30        14   18        0.09666        106.313        106.057           -4.800           -6.432         0.17321E+00    0.17321E+00    0
   34   30        15   19        0.17956        100.392        100.803           -2.600           -6.088         0.17321E+00    0.17321E+00    0
   35   31        14   18        0.75386        183.589        187.936           -6.800           -7.726         0.17321E+00    0.17628E+00    1
   35   31        15   19        0.97475        170.623        175.677           -5.800           -7.357         0.17321E+00    0.17321E+00    0
   36   32        14   18        0.10550        299.494        298.215           -7.400           -8.411         0.17321E+00    0.20394E+00    1
   36   32        15   19        0.05867        277.436        277.841           -6.500           -8.046         0.17321E+00    0.19064E+00    1
   36   32        59   63        1.97854       1025.175       1126.837           -3.500           -5.701         0.17321E+00    0.21865E+00    1
   36   32        60   64        1.79730       1256.137       1368.793           -3.400           -4.831         0.17321E+00    0.21863E+00    1
   37   33        14   18        0.18311        453.939        450.161           -8.200           -8.710         0.17321E+00    0.21380E+00    1
   37   33        15   19        0.09760        422.402        420.745           -7.700           -8.345         0.17321E+00    0.20183E+00    1
   38   34        14   18        0.37642        576.289        565.764           -8.700           -8.644         0.17321E+00    0.22129E+00    1
   38   34        15   19        0.31333        538.421        531.079           -7.500           -8.281         0.17321E+00    0.20945E+00    1
   39   35        14   18        0.84156        499.162        476.409           -8.600           -8.360         0.17321E+00    0.23546E+00    1
   39   35        15   19        0.85513        468.536        448.584           -7.500           -7.994         0.17321E+00    0.22558E+00    1
   40   36        14   18        0.84620        361.720        347.135           -8.400           -7.901         0.17321E+00    0.22055E+00    1
   40   36        15   19        0.86690        340.847        328.203           -6.600           -7.532         0.17321E+00    0.20884E+00    1
   41   37        14   18        1.65332        199.005        181.648           -7.500           -6.293         0.17321E+00    0.23496E+00    1
   45   41        14   18        1.97778         20.498         19.317           -0.400           -1.842         0.17321E+00    0.17321E+00    0
   59   63        14   18        0.45124        346.892        342.228           -8.800           -8.879         0.17321E+00    0.17321E+00    0
   59   63        60   64        0.12159        263.611        264.527           -6.600           -7.700         0.17321E+00    0.17321E+00    0
   60   64        62   66        0.11540        123.040        123.412          -10.400           -8.664         0.17321E+00    0.17321E+00    0
   61   65        60   64        0.13866        259.491        258.438           -6.100           -7.005         0.17321E+00    0.17321E+00    0
   63   67        61   65        0.47474        161.522        159.249           -6.400           -7.886         0.17321E+00    0.17321E+00    0
   64   68        62   66        0.73904        244.769        239.412           -5.600           -7.126         0.17321E+00    0.17321E+00    0
   69   65        59   63        0.24630        239.822        238.060           -5.400           -5.954         0.17321E+00    0.17321E+00    0
   70   66        60   64        1.00331        143.330        139.080           -6.200           -6.003         0.17321E+00    0.17321E+00    0
   67   71        14   18        0.15617        100.542        101.010          -10.000           -9.331         0.17321E+00    0.17321E+00    0
   78   74        59   63        0.48939         92.542         91.195           -6.600           -7.457         0.17321E+00    0.17321E+00    0
   78   74        60   64        0.26997         91.200         90.466           -6.300           -6.937         0.17321E+00    0.17321E+00    0
   79   75        59   63        0.06343        132.350        132.536           -5.600           -6.878         0.17321E+00    0.17321E+00    0
   79   75        60   64        0.11809        128.231        128.651           -5.000           -6.349         0.17321E+00    0.17321E+00    0
   80   76        59   63        0.32369        185.409        187.250           -3.600           -6.981         0.17321E+00    0.17973E+00    1
   80   76        60   64        0.40909        177.806        180.003           -3.300           -6.422         0.17321E+00    0.17610E+00    1
   81   77        15   19        0.14786       1448.198       1438.546           -0.700           -4.486         0.17321E+00    0.22784E+00    1
   81   77        59   63        0.36121        290.203        294.023           -4.700           -7.726         0.17321E+00    0.19290E+00    1
   81   77        60   64        0.49120        277.078        281.876           -3.300           -7.149         0.17321E+00    0.18936E+00    1
   82   78        14   18        1.12524       1401.627       1488.737           -7.400           -5.758         0.17321E+00    0.23150E+00    1
   82   78        15   19        0.22419       1567.532       1549.253           -6.200           -5.044         0.17321E+00    0.22935E+00    1
   82   78        59   63        0.18167        405.383        402.131           -8.000           -8.174         0.17321E+00    0.21057E+00    1
   82   78        60   64        0.09545        389.026        387.485           -7.300           -7.595         0.17321E+00    0.20410E+00    1
   83   79        14   18        1.65519       1188.551       1292.954           -8.300           -6.042         0.17321E+00    0.22556E+00    1
   83   79        15   19        0.33579       1279.412       1300.878           -6.800           -5.343         0.17321E+00    0.22297E+00    1
   83   79        59   63        0.51006        408.256        398.528           -7.600           -8.504         0.17321E+00    0.21750E+00    1
   83   79        60   64        0.43070        392.841        385.380           -7.300           -7.929         0.17321E+00    0.21103E+00    1
   86   82        15   19        1.62575        273.408        289.419            2.500           -2.729         0.17321E+00    0.18749E+00    1
   18   22        16   20        0.08617         87.865         87.647           -8.700           -8.021         0.17321E+00    0.17321E+00    0
   17   21        62   66        0.90558        332.223        323.213           -6.400           -5.014         0.17321E+00    0.17438E+00    1
   26   22        16   20        0.02123         57.112         57.074           -7.900           -7.923         0.17321E+00    0.17668E+00    1
   22   26        62   66        1.00236         84.205         81.567           -8.300          -10.198         0.17321E+00    0.17833E+00    1
   24   28        62   66        0.29819        108.776        107.808          -10.800          -10.989         0.17321E+00    0.17321E+00    0
   33   29        16   20        0.16695         76.307         76.690           -5.900           -5.731         0.17321E+00    0.17321E+00    0
   33   29        17   21        0.07146         76.000         75.849           -6.400           -5.619         0.17321E+00    0.17321E+00    0
   34   30        16   20        0.20284         88.531         88.021           -3.700           -5.643         0.17321E+00    0.17321E+00    0
   34   30        17   21        0.34395         85.512         84.650           -3.500           -5.518         0.17321E+00    0.17321E+00    0
   34   30        62   66        2.28408       -281.020       -306.424           41.800           16.688         0.17321E+00    0.19785E+00    1
   35   31        16   20        0.82966        146.962        150.660           -5.700           -6.879         0.17321E+00    0.17321E+00    0
   35   31        17   21        0.69020        135.836        138.674           -5.700           -6.651         0.17321E+00    0.17321E+00    0
   36   32        16   20        0.08167        237.295        237.876           -6.300           -7.588         0.17321E+00    0.18416E+00    1
   36   32        17   21        0.08461        215.076        215.672           -6.400           -7.356         0.17321E+00    0.18627E+00    1
   37   33        16   20        0.02956        362.802        362.447           -7.300           -7.900         0.17321E+00    0.19678E+00    1
   37   33        17   21        0.02146        329.086        328.812           -7.500           -7.668         0.17321E+00    0.19862E+00    1
   38   34        16   20        0.24360        465.409        460.632           -8.000           -7.847         0.17321E+00    0.20581E+00    1
   38   34        17   21        0.23878        423.673        419.348           -6.800           -7.621         0.17321E+00    0.20756E+00    1
   39   35        16   20        0.81875        406.778        391.502           -8.100           -7.568         0.17321E+00    0.21624E+00    1
   39   35        17   21        0.81350        371.368        357.224           -7.100           -7.339         0.17321E+00    0.21848E+00    1
   40   36        16   20        0.76562        297.382        288.127           -7.800           -7.111         0.17321E+00    0.20325E+00    1
   40   36        17   21        0.75415        272.491        263.978           -5.600           -6.879         0.17321E+00    0.20521E+00    1
   40   36        61   65        1.11863        824.280        869.880          -13.400           -4.516         0.17321E+00    0.22071E+00    1
   41   37        16   20        1.71331        164.878        152.311           -6.500           -5.503         0.17321E+00    0.21513E+00    1
   42   38        16   20        2.53062         29.030         26.337           -8.700           -0.596         0.17321E+00    0.19651E+00    1
   61   65        16   20        0.64904        360.489        367.569           -5.400           -6.170         0.17321E+00    0.17321E+00    0
   61   65        62   66        0.16044        211.994        212.995           -5.700           -6.642         0.17321E+00    0.17321E+00    0
   63   67        62   66        0.13713        207.071        207.913           -5.900           -6.530         0.17321E+00    0.17321E+00    0
   66   70        16   20        0.26515        101.381        100.601           -8.500           -6.688         0.17321E+00    0.17321E+00    0
   67   71        16   20        0.12130         83.516         83.723          -10.900           -8.209         0.17321E+00    0.17321E+00    0
   71   67        61   65        0.46519         98.236         96.876           -7.600           -7.169         0.17321E+00    0.17321E+00    0
   72   68        62   66        0.16829         88.898         88.450           -8.000           -7.998         0.17321E+00    0.17321E+00    0
   76   72        61   65        0.37644         90.290         91.304           -9.300           -7.536         0.17321E+00    0.17321E+00    0
   78   74        61   65        0.14207         91.334         90.948           -7.100           -6.693         0.17321E+00    0.17321E+00    0
   78   74        62   66        0.37691         88.642         87.645           -7.000           -6.789         0.17321E+00    0.17321E+00    0
   79   75        17   21        1.95377       -872.503       -760.751            9.800           -0.152         0.17321E+00    0.26526E+00    1
   79   75        61   65        0.10671        124.795        125.195           -6.100           -6.067         0.17321E+00    0.17321E+00    0
   79   75        62   66        0.28721        118.161        117.148           -5.700           -6.125         0.17321E+00    0.17321E+00    0
   80   76        61   65        0.25003        170.841        172.125           -5.000           -6.078         0.17321E+00    0.17401E+00    1
   80   76        62   66        0.15269        159.002        158.362           -3.800           -6.069         0.17321E+00    0.17397E+00    1
   81   77        16   20        0.78805       1827.874       1908.183            1.700           -4.419         0.17321E+00    0.23478E+00    1
   81   77        17   21        0.75900       3190.598       3003.884            0.000           -4.004         0.17321E+00    0.28216E+00    1
   81   77        61   65        0.40670        263.639        267.381           -5.500           -6.759         0.17321E+00    0.18656E+00    1
   81   77        62   66        0.17841        242.894        244.233           -4.000           -6.701         0.17321E+00    0.18552E+00    1
   82   78        16   20        0.69593       1764.505       1833.672           -6.000           -4.966         0.17321E+00    0.23508E+00    1
   82   78        17   21        0.71469       2299.481       2160.292           -4.200           -4.574         0.17321E+00    0.29558E+00    1
   82   78        61   65        0.18904        371.867        369.033           -7.900           -7.195         0.17321E+00    0.20168E+00    1
   82   78        62   66        0.39564        344.421        338.916           -7.200           -7.125         0.17321E+00    0.20179E+00    1
   83   79        16   20        1.27853       1351.068       1444.184           -6.000           -5.249         0.17321E+00    0.22832E+00    1
   83   79        17   21        0.35218       1556.778       1513.387           -4.000           -4.862         0.17321E+00    0.28336E+00    1
   83   79        61   65        0.54974        376.689        367.759           -8.400           -7.529         0.17321E+00    0.20901E+00    1
   83   79        62   66        0.69456        349.129        338.784           -7.400           -7.458         0.17321E+00    0.20810E+00    1
   84   80        16   20        1.16649       1036.168       1100.575           -9.600           -5.274         0.17321E+00    0.22760E+00    1
   84   80        61   65        0.89885        361.594        344.863           -9.900           -7.597         0.17321E+00    0.22976E+00    1
   84   80        62   66        0.98671        335.873        319.105           -8.100           -7.527         0.17321E+00    0.22784E+00    1
