    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    8   54        17   59        1.53544          6.802          7.736           -6.850          -10.045         0.22361E+00    0.28960E+00    1
   13   55        17   59        0.16917         10.956         11.095           -6.035           -7.300         0.22361E+00    0.27324E+00    1
    3   46        17   60        0.62029         20.875         21.565           -7.155           -7.171         0.22361E+00    0.22890E+00    1
    5   47        17   60        0.99706         18.717         19.848           -8.605           -7.236         0.22361E+00    0.24261E+00    1
    6   49        17   60        0.69027         17.515         18.288           -7.745           -7.621         0.22361E+00    0.25023E+00    1
   10   53        17   60        0.62309         12.912         13.498           -6.645           -7.745         0.22361E+00    0.26688E+00    1
   13   55        17   60        0.10420         12.929         13.028           -5.995           -6.966         0.22361E+00    0.27096E+00    1
   14   56        17   60        0.24467         12.460         12.692           -5.895           -6.849         0.22361E+00    0.27491E+00    1
    2   45        17   61        0.81584         24.382         25.425           -8.195           -6.873         0.22361E+00    0.22656E+00    1
    5   47        17   61        1.73877         19.347         21.591           -7.845           -7.066         0.22361E+00    0.25121E+00    1
    6   49        17   61        1.26317         19.145         20.790           -7.615           -7.370         0.22361E+00    0.25545E+00    1
    9   52        17   61        1.11248         15.158         16.428           -7.035           -7.617         0.22361E+00    0.26892E+00    1
   10   53        17   61        0.98718         14.476         15.550           -6.565           -7.439         0.22361E+00    0.26925E+00    1
    8   54        17   61        1.67226         11.353         13.015           -7.080           -8.763         0.22361E+00    0.28588E+00    1
   13   55        17   61        0.32940         14.287         14.640           -5.925           -6.721         0.22361E+00    0.27208E+00    1
   14   56        17   61        0.33545         13.905         14.262           -5.820           -6.578         0.22361E+00    0.27473E+00    1
    6   49        17   63        2.03314         24.045         27.769           -6.375           -6.290         0.22361E+00    0.26610E+00    1
    9   52        17   63        1.47495         19.541         21.771           -6.835           -6.190         0.22361E+00    0.27070E+00    1
   10   53        17   63        1.22070         19.101         20.866           -5.945           -6.126         0.22361E+00    0.26908E+00    1
   13   55        17   63        0.26116         17.303         17.633           -5.755           -5.935         0.22361E+00    0.26912E+00    1
   14   56        17   63        0.08511         16.870         16.975           -5.650           -5.823         0.22361E+00    0.27015E+00    1
    2   45        18   47        4.24353          0.778          1.287          -10.315          -14.823         0.22361E+00    0.34434E+00    1
    2   45        18   49        3.24225          1.920          2.629           -8.930          -12.649         0.22361E+00    0.31132E+00    1
    2   45        18   50        2.51194          2.757          3.423           -9.435          -11.696         0.22361E+00    0.29363E+00    1
    3   46        18   50        2.93834          2.094          2.769           -9.795          -12.239         0.22361E+00    0.30843E+00    1
    2   45        18   52        1.60959          4.828          5.398           -8.420          -10.214         0.22361E+00    0.26336E+00    1
    5   47        18   52        2.24434          3.659          4.400           -9.915          -10.633         0.22361E+00    0.28663E+00    1
    7   50        18   52        1.83022          1.588          1.894          -45.390          -13.581         0.22361E+00    0.31226E+00    1
    9   52        18   54        0.84498          2.341          2.482          -61.065          -12.734         0.22361E+00    0.29676E+00    1
    5   47        18   55        1.35099          8.243          9.013           -9.585           -9.003         0.22361E+00    0.25717E+00    1
    9   52        18   55        1.62352          3.280          3.786          -10.665          -11.521         0.22361E+00    0.29747E+00    1
   10   53        18   55        1.51053          2.524          2.892          -19.475          -11.810         0.22361E+00    0.30019E+00    1
    3   46        18   56        0.83597         10.234         10.742           -9.490           -8.664         0.22361E+00    0.24063E+00    1
    6   49        18   56        0.85342          7.577          8.049           -9.000           -9.565         0.22361E+00    0.26598E+00    1
   10   53        18   56        1.26233          3.908          4.348           -8.225          -10.685         0.22361E+00    0.29086E+00    1
    2   45        18   58        0.07707         16.262         16.201           -8.620           -7.939         0.22361E+00    0.22361E+00    0
    6   49        18   58        0.39089         11.773         12.074           -8.350           -8.695         0.22361E+00    0.25418E+00    1
    7   50        18   58        0.45483         10.601         10.932           -6.360           -9.055         0.22361E+00    0.26076E+00    1
    9   52        18   58        0.58582          8.613          8.998           -7.505           -9.414         0.22361E+00    0.27324E+00    1
   10   53        18   58        0.52782          7.787          8.103           -7.710           -9.291         0.22361E+00    0.27474E+00    1
   13   55        18   58        0.40089          7.291          7.528           -6.625           -8.691         0.22361E+00    0.28262E+00    1
    2   45        18   59        0.69480         19.178         18.524           -8.795           -7.545         0.22361E+00    0.22361E+00    0
    9   52        18   59        0.33776         10.734         10.996           -7.280           -8.755         0.22361E+00    0.26780E+00    1
   10   53        18   59        0.42976          9.824         10.138           -7.635           -8.600         0.22361E+00    0.27088E+00    1
    8   54        18   59        1.40304          6.012          6.776           -7.300          -10.706         0.22361E+00    0.29214E+00    1
   13   55        18   59        0.06068          9.679          9.721           -5.970           -7.866         0.22361E+00    0.27677E+00    1
   14   56        18   59        0.44726          8.877          9.202           -7.220           -7.980         0.22361E+00    0.28362E+00    1
   13   55        18   60        0.08218         11.884         11.813           -5.985           -7.419         0.22361E+00    0.27347E+00    1
   14   56        18   60        0.18127         11.212         11.370           -5.870           -7.405         0.22361E+00    0.27901E+00    1
   16   58        18   60        2.37424         11.108         13.856           -5.855           -7.515         0.22361E+00    0.30515E+00    1
    2   45        18   61        0.68733         22.555         23.374           -8.390           -7.030         0.22361E+00    0.22784E+00    1
    5   47        18   61        1.45408         18.568         20.315           -7.690           -7.182         0.22361E+00    0.24863E+00    1
    9   52        18   61        0.83939         14.268         15.162           -7.175           -7.930         0.22361E+00    0.26919E+00    1
   10   53        18   61        0.78325         13.559         14.359           -6.675           -7.771         0.22361E+00    0.27062E+00    1
    8   54        18   61        1.57919         10.041         11.453           -7.160           -9.257         0.22361E+00    0.28870E+00    1
   13   55        18   61        0.21736         13.479         13.702           -5.615           -7.086         0.22361E+00    0.27499E+00    1
   14   56        18   61        0.30193         12.969         13.276           -5.740           -7.018         0.22361E+00    0.27884E+00    1
   16   58        18   61        1.80735         13.718         16.126           -5.370           -6.801         0.22361E+00    0.29918E+00    1
    9   52        18   63        1.14349         19.150         20.823           -7.100           -6.164         0.22361E+00    0.27066E+00    1
   13   55        18   63        0.09970         17.501         17.629           -5.535           -5.991         0.22361E+00    0.27139E+00    1
   14   56        18   63        0.09747         17.196         17.072           -5.410           -5.905         0.22361E+00    0.27261E+00    1
   16   58        18   63        1.08518         18.519         20.307           -5.305           -5.801         0.22361E+00    0.29143E+00    1
    3   46        15   50        2.91382          2.712          3.501           -8.830          -10.840         0.22361E+00    0.29604E+00    1
    3   46        15   52        2.31692          5.077          5.974           -8.150           -9.327         0.22361E+00    0.26509E+00    1
    5   47        15   52        2.58600          4.857          5.924           -8.765           -9.322         0.22361E+00    0.27712E+00    1
    6   49        15   52        2.43066          2.887          3.568           -8.905          -10.559         0.22361E+00    0.29519E+00    1
    7   50        15   52        1.91959          2.218          2.628          -33.520          -11.389         0.22361E+00    0.29824E+00    1
    5   47        15   53        2.40611          6.480          7.695           -8.340           -8.826         0.22361E+00    0.26728E+00    1
    5   47        15   54        2.23660          8.236          9.575           -8.985           -8.440         0.22361E+00    0.25955E+00    1
    5   47        15   55        2.10837         10.158         11.635           -8.640           -8.117         0.22361E+00    0.25373E+00    1
    9   52        15   55        1.79171          4.882          5.629           -8.555           -9.366         0.22361E+00    0.28188E+00    1
   10   53        15   55        1.52762          4.002          4.518          -12.810           -9.338         0.22361E+00    0.28165E+00    1
    5   47        15   56        1.98160         12.072         13.656           -8.580           -7.841         0.22361E+00    0.24942E+00    1
    9   52        15   56        1.52215          6.810          7.631           -6.910           -8.774         0.22361E+00    0.27350E+00    1
   10   53        15   56        1.42210          5.964          6.634           -6.710           -8.568         0.22361E+00    0.27367E+00    1
    8   54        15   56        2.84711          2.626          3.441           -8.470          -11.587         0.22361E+00    0.30830E+00    1
    5   47        15   58        1.72655         15.963         17.671           -8.395           -7.403         0.22361E+00    0.24261E+00    1
    6   49        15   58        1.37010         14.497         15.786           -8.110           -7.794         0.22361E+00    0.24938E+00    1
   10   53        15   58        1.04593         10.154         10.910           -6.530           -7.735         0.22361E+00    0.26198E+00    1
    8   54        15   58        1.92143          6.105          7.138           -8.015           -9.789         0.22361E+00    0.28527E+00    1
   13   55        15   58        0.19312         10.686         10.825           -5.410           -6.646         0.22361E+00    0.25970E+00    1
    2   45        15   59        0.03889         23.050         23.026           -8.645           -7.025         0.22361E+00    0.22361E+00    0
    3   46        15   59        0.98495         20.761         21.809           -7.280           -7.099         0.22361E+00    0.22361E+00    0
    9   52        15   59        1.10690         12.654         13.631           -6.355           -7.604         0.22361E+00    0.25929E+00    1
   10   53        15   59        0.96345         11.946         12.741           -6.095           -7.353         0.22361E+00    0.25857E+00    1
    8   54        15   59        1.80134          8.085          9.309           -6.645           -9.003         0.22361E+00    0.27980E+00    1
   13   55        15   59        0.04433         12.226         12.258           -5.165           -6.328         0.22361E+00    0.25633E+00    1
    5   47        15   60        1.73351         19.051         21.062           -8.325           -7.007         0.22361E+00    0.24058E+00    1
    9   52        15   60        1.14102         14.167         15.283           -6.415           -7.347         0.22361E+00    0.25784E+00    1
   10   53        15   60        0.97235         13.426         14.316           -6.180           -7.110         0.22361E+00    0.25688E+00    1
   13   55        15   60        0.02469         13.237         13.250           -4.900           -6.168         0.22361E+00    0.25490E+00    1
    9   52        15   61        1.42345         15.228         16.762           -6.405           -7.135         0.22361E+00    0.25966E+00    1
   10   53        15   61        1.22973         14.441         15.677           -5.950           -6.913         0.22361E+00    0.25844E+00    1
   13   55        15   61        0.10246         13.857         13.949           -5.030           -6.052         0.22361E+00    0.25499E+00    1
   17   59        15   61        3.71619         10.434         14.864           -5.535           -8.280         0.22361E+00    0.30858E+00    1
    9   52        15   63        1.67153         17.696         19.793           -6.120           -6.210         0.22361E+00    0.25884E+00    1
   10   53        15   63        1.41100         16.755         18.388           -5.430           -6.103         0.22361E+00    0.25675E+00    1
   13   55        15   63        0.06053         14.870         14.927           -4.945           -5.690         0.22361E+00    0.25247E+00    1
   17   59        15   63        0.69285         16.159         17.096           -5.510           -6.040         0.22361E+00    0.28524E+00    1
   18   60        15   63        1.20376         14.834         16.418           -7.375           -6.648         0.22361E+00    0.29032E+00    1
    1   43        21   45        4.37729          0.707          1.174           -8.370          -15.909         0.22361E+00    0.34041E+00    1
    1   43        21   46        3.83797          1.213          1.830           -9.060          -15.142         0.22361E+00    0.32738E+00    1
    1   43        21   49        3.06085          3.398          4.400           -9.595          -13.074         0.22361E+00    0.29063E+00    1
    2   45        21   49        3.23179          1.727          2.343          -10.670          -13.799         0.22361E+00    0.30741E+00    1
    3   46        21   50        3.05700          1.761          2.349          -10.170          -13.651         0.22361E+00    0.30691E+00    1
    2   45        21   52        1.58220          4.231          4.649          -10.860          -11.350         0.22361E+00    0.24404E+00    1
    3   46        21   52        2.04051          3.280          3.775          -10.430          -11.826         0.22361E+00    0.26266E+00    1
    5   47        21   52        2.08036          2.856          3.350          -11.070          -12.352         0.22361E+00    0.27693E+00    1
    7   50        21   52        1.94303          1.191          1.446          -59.790          -16.303         0.22361E+00    0.31838E+00    1
    1   43        21   53        0.67966          9.197          9.515           -9.275          -10.619         0.22361E+00    0.22361E+00    0
    2   45        21   53        1.15320          5.435          5.763          -10.370          -10.841         0.22361E+00    0.22560E+00    1
    3   46        21   53        1.59671          4.334          4.765          -10.080          -11.221         0.22361E+00    0.24352E+00    1
    5   47        21   53        1.55737          3.938          4.359          -10.480          -11.580         0.22361E+00    0.25569E+00    1
    6   49        21   53        1.84642          2.273          2.669           -9.240          -13.875         0.22361E+00    0.29505E+00    1
    2   45        21   54        0.59674          6.791          6.997          -11.030          -10.391         0.22361E+00    0.22361E+00    0
    3   46        21   54        1.17052          5.534          5.874          -11.050          -10.697         0.22361E+00    0.22538E+00    1
    6   49        21   54        1.22971          3.197          3.515           -9.630          -13.045         0.22361E+00    0.27764E+00    1
    7   50        21   54        1.85677          2.447          2.876          -10.965          -14.206         0.22361E+00    0.29498E+00    1
    9   52        21   54        0.90176          1.652          1.734          -85.340          -16.242         0.22361E+00    0.30203E+00    1
    2   45        21   55        0.14837          8.384          8.446          -10.560           -9.975         0.22361E+00    0.22361E+00    0
    3   46        21   55        0.60140          6.977          7.190          -10.340          -10.219         0.22361E+00    0.22361E+00    0
    5   47        21   55        0.49334          6.723          6.891          -11.180          -10.346         0.22361E+00    0.22361E+00    0
    6   49        21   55        0.76965          4.315          4.549           -9.890          -12.297         0.22361E+00    0.26241E+00    1
    7   50        21   55        1.35901          3.444          3.831           -9.480          -13.356         0.22361E+00    0.27988E+00    1
    9   52        21   55        1.92004          2.114          2.526          -12.965          -15.088         0.22361E+00    0.30461E+00    1
   10   53        21   55        1.83187          1.577          1.880          -27.285          -15.691         0.22361E+00    0.31013E+00    1
    2   45        21   56        0.31763         10.149          9.990          -10.585           -9.585         0.22361E+00    0.22361E+00    0
    3   46        21   56        0.34232          8.459          8.605          -10.600           -9.780         0.22361E+00    0.22361E+00    0
    7   50        21   56        0.68169          4.664          4.891           -9.085          -12.604         0.22361E+00    0.26456E+00    1
    9   52        21   56        1.24912          3.103          3.445           -8.785          -14.124         0.22361E+00    0.28968E+00    1
   10   53        21   56        1.59655          2.336          2.693           -9.940          -14.572         0.22361E+00    0.29884E+00    1
    8   54        21   56        3.52125          1.311          1.930          -10.480          -16.973         0.22361E+00    0.33134E+00    1
    1   43        21   58        1.51844         21.085         19.543           -8.975           -8.841         0.22361E+00    0.22361E+00    0
    3   46        21   58        0.79514         12.459         11.973          -10.370           -8.997         0.22361E+00    0.22361E+00    0
    6   49        21   58        1.01294          8.971          8.528           -9.460          -10.488         0.22361E+00    0.22361E+00    0
    7   50        21   58        0.35997          7.733          7.578           -8.565          -11.310         0.22361E+00    0.23880E+00    1
   10   53        21   58        0.31493          4.886          5.000           -9.800          -12.746         0.22361E+00    0.27126E+00    1
    1   43        21   59        1.92237         23.759         21.581           -8.735           -8.417         0.22361E+00    0.22361E+00    0
    5   47        21   59        1.58672         14.774         13.648          -11.490           -8.442         0.22361E+00    0.22361E+00    0
    9   52        21   59        0.33669          7.411          7.254           -8.240          -11.564         0.22361E+00    0.25316E+00    1
    8   54        21   59        1.52650          3.887          4.426           -6.765          -14.245         0.22361E+00    0.29201E+00    1
    1   43        21   60        1.68098         25.599         23.536           -8.980           -8.118         0.22361E+00    0.22361E+00    0
    3   46        21   60        1.04681         16.450         15.611           -9.670           -8.198         0.22361E+00    0.22361E+00    0
    5   47        21   60        1.12614         16.371         15.476          -10.395           -8.115         0.22361E+00    0.22361E+00    0
    6   49        21   60        1.30278         12.512         11.723           -9.225           -9.340         0.22361E+00    0.22361E+00    0
    9   52        21   60        0.40461          8.989          8.773           -6.250          -10.893         0.22361E+00    0.24711E+00    1
   10   53        21   60        0.17227          7.890          7.805           -8.370          -10.985         0.22361E+00    0.25481E+00    1
    8   54        21   60        1.31260          4.961          5.517           -6.710          -13.398         0.22361E+00    0.28503E+00    1
   13   55        21   60        0.69009          6.493          6.853           -7.350          -10.826         0.22361E+00    0.28013E+00    1
   14   56        21   60        1.98511          5.249          6.267           -7.290          -11.413         0.22361E+00    0.29887E+00    1
    1   43        21   61        0.42102         25.913         25.374           -7.910           -7.850         0.22361E+00    0.22361E+00    0
    3   46        21   61        0.54033         17.065         17.532           -8.635           -7.917         0.22361E+00    0.22361E+00    0
    6   49        21   61        0.01991         13.492         13.490           -7.955           -8.935         0.22361E+00    0.22361E+00    0
    7   50        21   61        0.27254         12.157         12.329           -7.910           -9.526         0.22361E+00    0.22812E+00    1
    9   52        21   61        0.63015         10.027         10.440           -7.625          -10.314         0.22361E+00    0.25349E+00    1
   10   53        21   61        0.82415          8.957          9.472           -7.660          -10.364         0.22361E+00    0.26071E+00    1
    8   54        21   61        1.77095          5.879          6.793           -6.775          -12.649         0.22361E+00    0.28576E+00    1
   13   55        21   61        1.70567          7.561          8.695           -6.845          -10.066         0.22361E+00    0.28633E+00    1
   14   56        21   61        2.68906          6.308          8.062           -6.215          -10.527         0.22361E+00    0.30217E+00    1
    2   45        21   63        2.18994         18.052         20.140           -6.055           -6.967         0.22361E+00    0.22361E+00    0
    3   46        21   63        2.29048         17.021         19.086           -5.550           -7.038         0.22361E+00    0.22361E+00    0
    9   52        21   63        1.39776         12.638         13.709           -7.560           -7.623         0.22361E+00    0.24129E+00    1
   10   53        21   63        1.70458         12.046         13.405           -6.550           -7.575         0.22361E+00    0.25043E+00    1
    8   54        21   63        1.65946          9.816         11.027           -8.580           -8.175         0.22361E+00    0.26471E+00    1
   14   56        21   63        2.69987         10.924         13.657           -5.270           -7.393         0.22361E+00    0.28760E+00    1
   16   58        21   63        4.24908         10.220         15.512           -6.165           -7.516         0.22361E+00    0.31336E+00    1
   17   59        21   63        5.45073         10.087         17.751           -4.915           -7.637         0.22361E+00    0.32202E+00    1
   18   60        21   63        5.52097         12.305         21.187          -10.425           -7.634         0.22361E+00    0.31371E+00    1
   15   61        21   63        3.31292         16.334         20.588           -7.440           -8.860         0.22361E+00    0.26434E+00    1
    1   23         2   24        1.86244         29.487         26.865           -6.750           -6.566         0.22361E+00    0.22361E+00    0
    1   23         2   26        0.57690         26.554         25.799           -7.020           -6.124         0.22361E+00    0.22361E+00    0
    1   23         2   28        0.71170         27.165         26.216           -6.760           -5.872         0.22361E+00    0.22361E+00    0
    1   23         2   29        0.76796         27.636         26.596           -6.745           -5.818         0.22361E+00    0.22361E+00    0
    1   23         2   30        0.77372         28.045         26.981           -6.745           -5.791         0.22361E+00    0.22361E+00    0
    1   23         2   31        0.78793         28.346         27.251           -6.745           -5.768         0.22361E+00    0.22361E+00    0
    1   23         2   32        0.80794         28.579         27.448           -6.715           -5.750         0.22361E+00    0.22361E+00    0
    1   23         2   33        0.81588         28.749         27.600           -6.695           -5.734         0.22361E+00    0.22361E+00    0
    1   23         2   35        0.82560         28.984         27.812           -6.700           -5.712         0.22361E+00    0.22361E+00    0
    1   23         2   36        0.83493         29.064         27.876           -6.680           -5.701         0.22361E+00    0.22361E+00    0
    1   23         2   37        0.84506         29.133         27.928           -6.660           -5.692         0.22361E+00    0.22361E+00    0
    1   23         2   38        0.85187         29.183         27.966           -6.655           -5.683         0.22361E+00    0.22361E+00    0
    1   23         2   39        0.86107         29.224         27.993           -6.640           -5.676         0.22361E+00    0.22361E+00    0
    1   23         2   41        0.87215         29.261         28.013           -6.625           -5.661         0.22361E+00    0.22361E+00    0
    1   23         2   42        0.84604         29.269         28.058           -6.635           -5.644         0.22361E+00    0.22361E+00    0
    1   23         3   24        2.37075         28.000         24.870           -6.945           -7.062         0.22361E+00    0.22361E+00    0
    1   23         3   26        0.31979         21.437         21.098           -7.820           -6.759         0.22361E+00    0.22361E+00    0
    2   24         3   26        1.36205         24.690         23.064           -6.470           -6.435         0.22361E+00    0.22361E+00    0
    2   24         3   28        1.56300         24.470         22.631           -6.100           -6.008         0.22361E+00    0.22361E+00    0
    2   24         3   29        1.68690         24.995         22.973           -6.060           -5.912         0.22361E+00    0.22361E+00    0
    2   24         3   30        1.71003         25.477         23.389           -6.070           -5.865         0.22361E+00    0.22361E+00    0
    2   24         3   31        1.72825         25.805         23.669           -6.045           -5.828         0.22361E+00    0.22361E+00    0
    1   23         5   24        2.68395         28.056         24.532           -6.930           -7.437         0.22361E+00    0.22361E+00    0
    2   24         5   26        0.58852         20.979         20.370           -7.235           -7.565         0.22361E+00    0.22361E+00    0
    1   23         6   24        2.66879         27.882         24.399           -6.975           -7.538         0.22361E+00    0.22361E+00    0
    1   23         6   26        1.06211         16.067         16.943           -9.195           -8.234         0.22361E+00    0.22361E+00    0
    2   24         6   26        0.07818         19.254         19.329           -7.875           -7.977         0.22361E+00    0.22361E+00    0
    2   24         6   28        0.87070         14.747         15.403           -7.640           -7.792         0.22361E+00    0.22361E+00    0
    3   26         6   28        1.45027         15.981         17.182           -6.790           -7.554         0.22361E+00    0.22361E+00    0
    2   24         6   29        0.61890         14.978         15.448           -7.645           -7.581         0.22361E+00    0.22361E+00    0
    3   26         6   29        1.07426         15.585         16.445           -6.965           -7.448         0.22361E+00    0.22361E+00    0
    2   24         6   30        0.66719         15.572         16.100           -7.750           -7.448         0.22361E+00    0.22361E+00    0
    3   26         6   30        1.30290         16.037         17.117           -7.210           -7.339         0.22361E+00    0.22361E+00    0
    2   24         6   31        0.68206         16.021         16.576           -7.720           -7.325         0.22361E+00    0.22361E+00    0
    3   26         6   31        1.43475         16.340         17.555           -7.240           -7.222         0.22361E+00    0.22361E+00    0
    2   24         6   32        0.64091         16.383         16.917           -7.645           -7.218         0.22361E+00    0.22361E+00    0
    3   26         6   32        1.49345         16.551         17.834           -7.215           -7.118         0.22361E+00    0.22361E+00    0
    2   24         6   33        0.56089         16.710         17.185           -7.550           -7.118         0.22361E+00    0.22361E+00    0
    3   26         6   33        1.43730         16.794         18.046           -7.190           -7.017         0.22361E+00    0.22361E+00    0
    2   24         6   35        0.51685         17.144         17.593           -7.425           -6.963         0.22361E+00    0.22361E+00    0
    3   26         6   35        1.46787         17.083         18.384           -7.035           -6.859         0.22361E+00    0.22361E+00    0
    2   24         6   36        0.51068         17.234         17.679           -7.255           -6.884         0.22361E+00    0.22361E+00    0
    3   26         6   36        1.48132         17.111         18.426           -6.840           -6.778         0.22361E+00    0.22361E+00    0
    2   24         6   37        0.52721         17.285         17.746           -7.105           -6.811         0.22361E+00    0.22361E+00    0
    3   26         6   37        1.52245         17.102         18.455           -6.685           -6.703         0.22361E+00    0.22361E+00    0
    2   24         6   38        0.52406         17.322         17.781           -7.065           -6.745         0.22361E+00    0.22361E+00    0
    3   26         6   38        1.53448         17.092         18.455           -6.595           -6.636         0.22361E+00    0.22361E+00    0
    2   24         6   39        0.46842         17.364         17.776           -6.955           -6.682         0.22361E+00    0.22361E+00    0
    3   26         6   39        1.48035         17.100         18.414           -6.525           -6.572         0.22361E+00    0.22361E+00    0
    2   24         6   41        0.58643         17.139         17.649           -6.705           -6.559         0.22361E+00    0.22361E+00    0
    3   26         6   41        1.64070         16.790         18.226           -6.190           -6.448         0.22361E+00    0.22361E+00    0
    2   24         6   42        0.63649         17.032         17.583           -6.535           -6.413         0.22361E+00    0.22361E+00    0
    3   26         6   42        1.75594         16.583         18.105           -6.170           -6.299         0.22361E+00    0.22361E+00    0
    1   23         7   24        2.75643         28.113         24.493           -6.960           -7.595         0.22361E+00    0.22361E+00    0
    1   23         7   26        1.13394         15.622         16.533           -9.435           -8.556         0.22361E+00    0.22361E+00    0
    2   24         7   26        0.08353         18.972         19.052           -8.050           -8.240         0.22361E+00    0.22361E+00    0
    2   24         7   28        1.10689         13.502         14.270           -8.050           -8.382         0.22361E+00    0.22361E+00    0
    3   26         7   28        1.48077         15.321         16.498           -7.010           -7.952         0.22361E+00    0.22361E+00    0
    2   24         7   29        0.82152         13.548         14.116           -8.140           -8.222         0.22361E+00    0.22361E+00    0
    3   26         7   29        1.00748         14.610         15.364           -7.325           -8.004         0.22361E+00    0.22361E+00    0
    2   24         7   30        0.90431         14.072         14.723           -8.295           -8.105         0.22361E+00    0.22361E+00    0
    3   26         7   30        1.30530         14.936         15.944           -7.720           -7.964         0.22361E+00    0.22361E+00    0
    5   28         7   30        0.08735         16.575         16.646           -6.245           -7.051         0.22361E+00    0.22361E+00    0
    2   24         7   31        0.94107         14.473         15.171           -8.295           -7.986         0.22361E+00    0.22361E+00    0
    3   26         7   31        1.48938         15.151         16.323           -7.850           -7.883         0.22361E+00    0.22361E+00    0
    5   28         7   31        0.69218         16.522         17.104           -6.585           -7.023         0.22361E+00    0.22361E+00    0
    2   24         7   32        0.90726         14.799         15.485           -8.225           -7.877         0.22361E+00    0.22361E+00    0
    3   26         7   32        1.58043         15.292         16.550           -7.840           -7.799         0.22361E+00    0.22361E+00    0
    5   28         7   32        1.05619         16.314         17.199           -6.620           -6.975         0.22361E+00    0.22361E+00    0
    2   24         7   33        0.80946         15.109         15.733           -8.150           -7.770         0.22361E+00    0.22361E+00    0
    3   26         7   33        1.50505         15.509         16.721           -7.825           -7.705         0.22361E+00    0.22361E+00    0
    5   28         7   33        1.12089         16.263         17.200           -6.815           -6.909         0.22361E+00    0.22361E+00    0
    2   24         7   35        0.75913         15.524         16.125           -7.935           -7.595         0.22361E+00    0.22361E+00    0
    3   26         7   35        1.55513         15.755         17.029           -7.660           -7.540         0.22361E+00    0.22361E+00    0
    5   28         7   35        1.37000         16.077         17.217           -6.550           -6.787         0.22361E+00    0.22361E+00    0
    2   24         7   36        0.75923         15.586         16.190           -7.765           -7.500         0.22361E+00    0.22361E+00    0
    3   26         7   36        1.57766         15.742         17.034           -7.430           -7.445         0.22361E+00    0.22361E+00    0
    5   28         7   36        1.44904         15.913         17.109           -6.395           -6.717         0.22361E+00    0.22361E+00    0
    2   24         7   37        0.78944         15.608         16.236           -7.550           -7.410         0.22361E+00    0.22361E+00    0
    3   26         7   37        1.64497         15.684         17.028           -7.205           -7.353         0.22361E+00    0.22361E+00    0
    5   28         7   37        1.55140         15.741         17.010           -6.180           -6.649         0.22361E+00    0.22361E+00    0
    2   24         7   38        0.80424         15.609         16.249           -7.510           -7.328         0.22361E+00    0.22361E+00    0
    3   26         7   38        1.67647         15.626         16.993           -7.150           -7.269         0.22361E+00    0.22361E+00    0
    5   28         7   38        1.60658         15.600         16.905           -6.065           -6.586         0.22361E+00    0.22361E+00    0
    2   24         7   39        0.72600         15.635         16.213           -7.330           -7.247         0.22361E+00    0.22361E+00    0
    3   26         7   39        1.60111         15.603         16.903           -7.055           -7.186         0.22361E+00    0.22361E+00    0
    5   28         7   39        1.59155         15.483         16.766           -5.910           -6.527         0.22361E+00    0.22361E+00    0
    2   24         7   41        0.92435         15.276         15.998           -6.825           -7.088         0.22361E+00    0.22361E+00    0
    3   26         7   41        1.85973         15.116         16.589           -6.495           -7.023         0.22361E+00    0.22361E+00    0
    5   28         7   41        1.82340         14.994         16.425           -5.540           -6.412         0.22361E+00    0.22361E+00    0
    2   24         7   42        1.00570         15.068         15.845           -6.745           -6.895         0.22361E+00    0.22361E+00    0
    3   26         7   42        2.09374         14.721         16.346           -6.425           -6.818         0.22361E+00    0.22361E+00    0
    5   28         7   42        1.98510         14.604         16.128           -5.510           -6.270         0.22361E+00    0.22361E+00    0
    1   23         9   26        1.10170         15.678         16.583           -9.745           -8.884         0.22361E+00    0.22573E+00    1
    2   24         9   26        0.01402         19.247         19.260           -8.260           -8.484         0.22361E+00    0.22361E+00    0
    1   23         9   28        1.35754         11.781         12.669           -9.690           -9.242         0.22361E+00    0.23141E+00    1
    2   24         9   28        1.11519         12.898         13.676           -8.595           -9.098         0.22361E+00    0.22925E+00    1
    3   26         9   28        1.39035         15.278         16.378           -7.305           -8.330         0.22361E+00    0.22361E+00    0
    2   24         9   29        0.81398         12.814         13.346           -8.985           -9.071         0.22361E+00    0.22361E+00    0
    3   26         9   29        0.73768         14.394         14.934           -7.870           -8.622         0.22361E+00    0.22361E+00    0
    2   24         9   30        0.92017         13.367         13.997           -9.205           -9.019         0.22361E+00    0.22361E+00    0
    3   26         9   30        1.05654         14.753         15.553           -8.525           -8.723         0.22361E+00    0.22361E+00    0
    5   28         9   30        0.52831         17.245         16.795           -6.880           -7.686         0.22361E+00    0.22361E+00    0
    2   24         9   31        0.97115         13.813         14.500           -9.380           -8.942         0.22361E+00    0.22361E+00    0
    3   26         9   31        1.26640         15.005         15.986           -8.825           -8.743         0.22361E+00    0.22361E+00    0
    5   28         9   31        0.18462         17.406         17.567           -7.595           -7.841         0.22361E+00    0.22361E+00    0
    6   29         9   31        0.01596         17.425         17.427           -6.505           -7.290         0.22361E+00    0.22361E+00    0
    2   24         9   32        0.93580         14.182         14.861           -9.315           -8.866         0.22361E+00    0.22361E+00    0
    3   26         9   32        1.36623         15.181         16.254           -8.940           -8.741         0.22361E+00    0.22361E+00    0
