        1365
   318          29     25      7     11       0.51970E-01 -0.84000E+01  0.20000E-04  0.98000E-01
   319          29     25      8     12       0.49270E-01 -0.99000E+01  0.16200E-03  0.22300E+01
   320          29     25     53     57       0.41400E-02 -0.91000E+01  0.13200E-03  0.32450E+01
   321          30     26      7     11       0.43690E-01 -0.81000E+01  0.74000E-04  0.16890E+01
   322          30     26      8     12       0.40820E-01 -0.81000E+01  0.19000E-04  0.76900E+00
   323          31     27      7     11       0.36940E-01 -0.65000E+01  0.41000E-04  0.15900E+00
   324          31     27      8     12       0.33950E-01 -0.76000E+01  0.23200E-03  0.25030E+01
   325          32     28      7     11       0.33460E-01 -0.61000E+01  0.10500E-03  0.84100E+00
   326          32     28      8     12       0.30470E-01 -0.60000E+01  0.90000E-05  0.43900E+00
   327          52     56      7     11       0.21806E+00 -0.89000E+01  0.54200E-03  0.10840E+01
   328          56     52     58     62       0.52792E+01 -0.11100E+02  0.87600E-03  0.88700E+00
   329          52     56     53     57       0.26145E+02 -0.11100E+02  0.15175E+00  0.37900E+01
   330          53     57      7     11       0.18772E+00 -0.99000E+01  0.32200E-03  0.81600E+00
   331          57     53     59     63       0.41098E+01 -0.99000E+01  0.33920E-02  0.11930E+01
   332          54     58      7     11       0.13450E+00 -0.99000E+01  0.57600E-03  0.95200E+00
   333          54     58      8     12       0.10929E+00 -0.10500E+02  0.61600E-03  0.33610E+01
   334          54     58     53     57       0.34840E+02 -0.92000E+01  0.11265E-01  0.15770E+01
   335          55     59      7     11       0.77370E-01 -0.12700E+02  0.30000E-04  0.32900E+00
   336          55     59      8     12       0.64200E-01 -0.13500E+02  0.10900E-03  0.14920E+01
   337          59     55     52     56       0.10770E+02 -0.13700E+02  0.33102E-01  0.42030E+01
   338          55     59     57     61       0.95429E+01 -0.10000E+02  0.14243E-01  0.15970E+01
   339          56     60      7     11       0.47150E-01 -0.11400E+02  0.17800E-03  0.24050E+01
   340          57     61      7     11       0.37270E-01 -0.11600E+02  0.83000E-04  0.14290E+01
   341          61     57     52     56       0.10036E+02 -0.13200E+02  0.41912E-01  0.21890E+01
   342          58     62      7     11       0.29330E-01 -0.13800E+02  0.69000E-04  0.19040E+01
   343          62     58     53     57       0.10372E+02 -0.92000E+01  0.19696E-01  0.24560E+01
   344          59     63      7     11       0.19650E-01 -0.17100E+02  0.39000E-04  0.40810E+01
   345          63     59     52     56       0.30089E+01 -0.10000E+02  0.61660E-02  0.71400E+00
   346          60     64      7     11       0.10640E-01 -0.28700E+02  0.80000E-05  0.30100E+00
   347          60     64      8     12       0.15010E-01 -0.24900E+02  0.58000E-04  0.43410E+01
   348          64     60     52     56       0.21051E+01 -0.92000E+01  0.16200E-03  0.34500E+00
   349          64     60     53     57       0.25141E+01 -0.96000E+01  0.20390E-02  0.49500E+00
   350          65     61     52     56       0.15212E+01 -0.81000E+01  0.21910E-02  0.47600E+00
   351          65     61     53     57       0.16723E+01 -0.91000E+01  0.76900E-03  0.87800E+00
   352          66     62      7     11       0.69100E-02  0.23300E+02  0.35000E-04  0.67000E-01
   353          66     62     52     56       0.11445E+01 -0.71000E+01  0.16500E-03  0.26400E+00
   354          66     62     53     57       0.12015E+01 -0.80000E+01  0.10670E-02  0.23900E+00
   355          67     63     52     56       0.81656E+00 -0.64000E+01  0.29860E-02  0.57700E+00
   356          67     63     53     57       0.83301E+00 -0.76000E+01  0.22290E-02  0.65000E+00
   357          68     64      7     11       0.10120E-01  0.13000E+01  0.56000E-04  0.33220E+01
   358          68     64     52     56       0.54277E+00 -0.62000E+01  0.13620E-02  0.70600E+00
   359          68     64     53     57       0.54292E+00 -0.77000E+01  0.82800E-03  0.10150E+01
   360          69     65      8     12       0.40900E-02  0.16700E+02  0.31000E-04  0.65800E+00
   361          69     65     52     56       0.32977E+00 -0.63000E+01  0.79000E-04  0.41200E+00
   362          69     65     53     57       0.32433E+00 -0.77000E+01  0.40000E-03  0.83100E+00
   363          70     66     52     56       0.14377E+00 -0.74000E+01  0.22900E-03  0.18150E+01
   364          70     66     53     57       0.13827E+00 -0.86000E+01  0.50100E-03  0.33290E+01
   365          71     67     52     56       0.89530E-01 -0.97000E+01  0.21200E-03  0.27700E+00
   366          71     67     53     57       0.85930E-01 -0.11600E+02  0.10400E-03  0.19900E+00
   367          72     68     52     56       0.76720E-01 -0.93000E+01  0.49300E-03  0.14760E+01
   368          77     73      8     12       0.58900E-02 -0.17000E+01  0.21000E-04  0.11100E+00
   369          77     73     52     56       0.35300E-01 -0.85000E+01  0.28000E-04  0.16700E+00
   370          77     73     53     57       0.32230E-01 -0.10700E+02  0.27000E-04  0.79800E+00
   371           9     13      8     12       0.35536E+02 -0.94000E+01  0.43789E-01  0.11700E+00
   372           9     13     52     56       0.95310E-01 -0.75000E+01  0.14200E-03  0.35300E+00
   373           9     13     53     57       0.82190E-01 -0.64000E+01  0.21200E-03  0.79600E+00
   374          15     11      8     12       0.30707E+01 -0.38000E+01  0.47370E-02  0.19120E+01
   375          11     15     52     56       0.33020E-01 -0.94000E+01  0.32000E-04  0.10960E+01
   376          11     15     53     57       0.28690E-01 -0.57000E+01  0.26600E-03  0.26920E+01
   377          10     14      9     13       0.28709E+02 -0.87000E+01  0.19314E-01  0.27800E+00
   378          14     10     16     20       0.43409E+01 -0.79000E+01  0.19700E-03  0.40800E+00
   379          10     14     54     58       0.28440E-01 -0.54000E+01  0.16600E-03  0.49600E+01
   380          16     12      9     13       0.31554E+01 -0.83000E+01  0.82340E-02  0.39880E+01
   381          18     14      9     13       0.76571E+01 -0.73000E+01  0.49420E-02  0.11500E+00
   382          14     18     55     59       0.24650E-01 -0.21800E+02  0.25000E-04  0.36430E+01
   383          19     15      9     13       0.29685E+01 -0.73000E+01  0.30480E-02  0.35600E+00
   384          19     15     10     14       0.12604E+02 -0.77000E+01  0.26820E-02  0.24400E+00
   385          20     16      9     13       0.16181E+01 -0.69000E+01  0.11990E-02  0.17500E+00
   386          21     17      9     13       0.98324E+00 -0.66000E+01  0.13070E-02  0.28200E+00
   387          21     17     10     14       0.20654E+01 -0.78000E+01  0.13100E-03  0.33000E-01
   388          22     18      9     13       0.62821E+00 -0.61000E+01  0.13200E-03  0.78100E+00
   389          22     18     10     14       0.11443E+01 -0.74000E+01  0.69300E-03  0.77100E+00
   390          23     19      9     13       0.37198E+00 -0.54000E+01  0.14890E-02  0.51700E+00
   391          23     19     10     14       0.61519E+00 -0.68000E+01  0.23200E-03  0.10190E+01
   392          24     20      9     13       0.24649E+00 -0.63000E+01  0.18000E-04  0.12460E+01
   393          24     20     10     14       0.38590E+00 -0.75000E+01  0.43700E-03  0.10780E+01
   394          25     21      9     13       0.12666E+00 -0.93000E+01  0.16800E-03  0.13040E+01
   395          25     21     10     14       0.18762E+00 -0.99000E+01  0.13600E-03  0.14800E+00
   396          26     22      9     13       0.60600E-01 -0.10600E+02  0.13000E-04  0.11700E+00
   397          26     22     10     14       0.81790E-01 -0.12000E+02  0.75000E-04  0.47500E+00
   398          27     23      9     13       0.55830E-01 -0.10500E+02  0.14600E-03  0.36100E+00
   399          27     23     10     14       0.72270E-01 -0.12900E+02  0.37300E-03  0.71200E+00
   400          28     24      9     13       0.47250E-01 -0.10900E+02  0.17800E-03  0.84600E+00
   401          28     24     10     14       0.59300E-01 -0.11900E+02  0.21000E-04  0.49900E+00
   402          29     25      9     13       0.38240E-01 -0.95000E+01  0.12000E-03  0.13460E+01
   403          29     25     10     14       0.47230E-01 -0.12600E+02  0.25900E-03  0.17310E+01
   404          30     26      9     13       0.30810E-01 -0.99000E+01  0.85000E-04  0.20050E+01
   405          30     26     10     14       0.36230E-01 -0.10900E+02  0.42000E-04  0.74500E+00
   406          31     27      9     13       0.25140E-01 -0.72000E+01  0.57000E-04  0.10330E+01
   407          31     27     10     14       0.28100E-01 -0.11000E+02  0.19400E-03  0.46590E+01
   408          32     28      9     13       0.21940E-01 -0.62000E+01  0.12100E-03  0.80000E-02
   409          32     28     10     14       0.23480E-01 -0.82000E+01  0.14000E-04  0.81100E+00
   410          32     28     55     59       0.24900E-02  0.18000E+01  0.90000E-05  0.17580E+01
   411          54     58      9     13       0.59270E-01 -0.46000E+01  0.19800E-03  0.19400E+00
   412          58     54     60     64       0.47155E+01 -0.87000E+01  0.31770E-02  0.95500E+00
   413          54     58     55     59       0.39584E+02 -0.10700E+02  0.97054E-01  0.10780E+01
   414          55     59      9     13       0.36810E-01 -0.90000E+01  0.20000E-04  0.22950E+01
   415          59     55     61     65       0.71357E+01 -0.82000E+01  0.74760E-02  0.77000E+00
   416          56     60      9     13       0.26280E-01 -0.61000E+01  0.26000E-03  0.15980E+01
   417          56     60     58     62       0.86097E+01 -0.79000E+01  0.53474E-01  0.42620E+01
   418          56     60     55     59       0.35359E+02 -0.10800E+02  0.29476E-01  0.50900E+00
   419          57     61      9     13       0.25350E-01 -0.61000E+01  0.63000E-04  0.18280E+01
   420          57     61     10     14       0.24060E-01 -0.82000E+01  0.10100E-03  0.40140E+01
   421          57     61     59     63       0.54585E+01 -0.52000E+01  0.22757E-01  0.37700E+01
   422          58     62      9     13       0.25150E-01 -0.76000E+01  0.34000E-04  0.12640E+01
   423          58     62     10     14       0.28270E-01 -0.92000E+01  0.16700E-03  0.33750E+01
   424          62     58     55     59       0.63180E+01 -0.56000E+01  0.38997E-01  0.41120E+01
   425          59     63      9     13       0.21560E-01 -0.10300E+02  0.34000E-04  0.29830E+01
   426          63     59     54     58       0.12315E+02 -0.76000E+01  0.54974E-01  0.14350E+01
   427          60     64      9     13       0.17920E-01 -0.13100E+02  0.69000E-04  0.11320E+01
   428          60     64     10     14       0.26320E-01 -0.12400E+02  0.20000E-05  0.20230E+01
   429          64     60     55     59       0.20788E+02 -0.77000E+01  0.70670E-02  0.95700E+00
   430          61     65      9     13       0.13150E-01 -0.12400E+02  0.80000E-05  0.10960E+01
   431          61     65     10     14       0.23520E-01 -0.10500E+02  0.22000E-04  0.16610E+01
   432          65     61     54     58       0.24268E+01 -0.84000E+01  0.59360E-02  0.11990E+01
   433          62     66      9     13       0.87200E-02 -0.12300E+02  0.16000E-04  0.24880E+01
   434          62     66     10     14       0.19900E-01 -0.88000E+01  0.66000E-04  0.29020E+01
   435          66     62     54     58       0.15110E+01 -0.77000E+01  0.17860E-02  0.84900E+00
   436          66     62     55     59       0.35269E+01 -0.73000E+01  0.31230E-02  0.59900E+00
   437          67     63     54     58       0.97117E+00 -0.74000E+01  0.38240E-02  0.80600E+00
   438          67     63     55     59       0.20009E+01 -0.69000E+01  0.13500E-02  0.85900E+00
   439          68     64     54     58       0.59937E+00 -0.73000E+01  0.19720E-02  0.89400E+00
   440          68     64     55     59       0.11252E+01 -0.64000E+01  0.24600E-03  0.10410E+01
   441          65     69     10     14       0.61800E-02 -0.41000E+01  0.59000E-04  0.21640E+01
   442          69     65     54     58       0.34459E+00 -0.81000E+01  0.12130E-02  0.72900E+00
   443          69     65     55     59       0.60646E+00 -0.66000E+01  0.15390E-02  0.12110E+01
   444          70     66     54     58       0.14085E+00 -0.89000E+01  0.25500E-03  0.24520E+01
   445          70     66     55     59       0.23154E+00 -0.78000E+01  0.41800E-03  0.19120E+01
   446          71     67     54     58       0.84320E-01 -0.11100E+02  0.23300E-03  0.21800E+00
   447          72     68     54     58       0.69150E-01 -0.10700E+02  0.10700E-03  0.80900E+00
   448          77     73     54     58       0.28190E-01 -0.10000E+02  0.45000E-04  0.83300E+00
   449          77     73     55     59       0.34190E-01 -0.11200E+02  0.43000E-04  0.35290E+01
   450          11     15     10     14       0.24730E+02 -0.88000E+01  0.26476E-01  0.57100E+00
   451          11     15     54     58       0.22180E-01 -0.14000E+01  0.96000E-04  0.21600E+00
   452          17     13     10     14       0.43203E+01 -0.61000E+01  0.52290E-02  0.19810E+01
   453          13     17     54     58       0.14210E-01  0.45000E+01  0.25100E-03  0.97900E+00
   454          12     16     11     15       0.21904E+02 -0.71000E+01  0.34744E-01  0.61900E+00
   455          16     12     18     22       0.57340E+01 -0.60000E+01  0.24700E-02  0.87800E+00
   456          12     16     56     60       0.30630E-01 -0.14500E+02  0.50000E-05  0.76800E+00
   457          12     16     57     61       0.44870E-01 -0.12900E+02  0.33000E-04  0.73700E+00
   458          18     14     11     15       0.90005E+01 -0.78000E+01  0.35910E-02  0.69500E+00
   459          14     18     57     61       0.67280E-01 -0.12800E+02  0.35200E-03  0.39660E+01
   460          20     16     11     15       0.15372E+02 -0.68000E+01  0.11225E-01  0.38500E+00
   461          21     17     11     15       0.52763E+01 -0.72000E+01  0.22670E-02  0.23200E+00
   462          21     17     12     16       0.16463E+02 -0.57000E+01  0.10637E-01  0.39700E+00
   463          17     21     56     60       0.29890E-01 -0.99000E+01  0.21000E-04  0.13890E+01
   464          17     21     57     61       0.51700E-01 -0.91000E+01  0.20000E-04  0.20800E+00
   465          22     18     11     15       0.25514E+01 -0.68000E+01  0.16590E-02  0.61100E+00
   466          23     19     11     15       0.12699E+01 -0.61000E+01  0.38800E-03  0.85100E+00
   467          23     19     12     16       0.24685E+01 -0.53000E+01  0.49800E-03  0.88600E+00
   468          24     20     11     15       0.76471E+00 -0.68000E+01  0.95800E-03  0.10680E+01
   469          24     20     12     16       0.13888E+01 -0.58000E+01  0.20190E-02  0.93300E+00
   470          25     21     11     15       0.36002E+00 -0.87000E+01  0.49700E-03  0.10890E+01
   471          25     21     12     16       0.62645E+00 -0.76000E+01  0.59900E-03  0.10490E+01
   472          26     22     11     15       0.14802E+00 -0.11200E+02  0.32400E-03  0.31000E+00
   473          26     22     12     16       0.24283E+00 -0.10300E+02  0.58600E-03  0.54300E+00
   474          27     23     11     15       0.12773E+00 -0.12000E+02  0.12400E-03  0.17000E-01
   475          27     23     12     16       0.20437E+00 -0.11400E+02  0.26000E-04  0.55300E+00
   476          28     24     11     15       0.10205E+00 -0.12000E+02  0.33000E-04  0.29200E+00
   477          28     24     12     16       0.16009E+00 -0.10900E+02  0.11800E-03  0.19600E+00
   478          29     25     11     15       0.78460E-01 -0.11100E+02  0.37000E-04  0.46500E+00
   479          29     25     12     16       0.12037E+00 -0.10900E+02  0.10100E-03  0.77400E+00
   480          25     29     57     61       0.30700E-02 -0.17900E+02  0.65000E-04  0.34220E+01
   481          30     26     11     15       0.59980E-01 -0.10800E+02  0.76000E-04  0.88500E+00
   482          30     26     12     16       0.91220E-01 -0.96000E+01  0.10700E-03  0.18800E+00
   483          31     27     11     15       0.46210E-01 -0.85000E+01  0.32000E-04  0.96600E+00
   484          31     27     12     16       0.69330E-01 -0.89000E+01  0.19800E-03  0.14390E+01
   485          32     28     11     15       0.38280E-01 -0.84000E+01  0.76000E-04  0.92300E+00
   486          32     28     12     16       0.57070E-01 -0.76000E+01  0.24000E-04  0.14900E+01
   487          32     28     56     60       0.16100E-02  0.71000E+01  0.60000E-05  0.25240E+01
   488          56     60     11     15       0.24800E-01 -0.90000E+01  0.20800E-03  0.90000E-02
   489          60     56     62     66       0.74819E+01 -0.69000E+01  0.76080E-02  0.11000E+00
   490          56     60     57     61       0.30766E+02 -0.85000E+01  0.12762E+00  0.28090E+01
   491          57     61     11     15       0.33660E-01 -0.92000E+01  0.82000E-04  0.16820E+01
   492          61     57     63     67       0.82102E+01 -0.62000E+01  0.34020E-02  0.52000E-01
   493          58     62     11     15       0.42520E-01 -0.85000E+01  0.30800E-03  0.93100E+00
   494          58     62     12     16       0.58610E-01 -0.10000E+02  0.32400E-03  0.29040E+01
   495          58     62     57     61       0.30522E+02 -0.66000E+01  0.37830E-01  0.24500E+01
   496          59     63     11     15       0.43160E-01 -0.96000E+01  0.10800E-03  0.20070E+01
   497          59     63     12     16       0.61050E-01 -0.10000E+02  0.13800E-03  0.24290E+01
   498          63     59     56     60       0.15839E+02 -0.82000E+01  0.16856E-01  0.60600E+00
   499          59     63     61     65       0.68270E+01 -0.86000E+01  0.20310E-01  0.24580E+01
   500          60     64     11     15       0.43100E-01 -0.98000E+01  0.83000E-04  0.46000E-01
   501          60     64     12     16       0.62410E-01 -0.96000E+01  0.20000E-03  0.17590E+01
   502          64     60     57     61       0.15598E+02 -0.62000E+01  0.67802E-01  0.42130E+01
   503          61     65     11     15       0.40340E-01 -0.85000E+01  0.45000E-04  0.25700E+00
   504          61     65     12     16       0.60140E-01 -0.83000E+01  0.11700E-03  0.21710E+01
   505          65     61     56     60       0.20430E+02 -0.74000E+01  0.36690E-01  0.55300E+00
   506          62     66     11     15       0.35730E-01 -0.58000E+01  0.91000E-04  0.26040E+01
   507          62     66     12     16       0.54820E-01 -0.72000E+01  0.15900E-03  0.21770E+01
   508          66     62     57     61       0.20008E+02 -0.63000E+01  0.35458E-01  0.27900E+00
   509          63     67     11     15       0.27560E-01 -0.50000E+01  0.60000E-05  0.32100E+01
   510          63     67     12     16       0.43300E-01 -0.62000E+01  0.72000E-04  0.25130E+01
   511          67     63     56     60       0.37951E+01 -0.65000E+01  0.71890E-02  0.60400E+00
   512          64     68     11     15       0.19360E-01 -0.55000E+01  0.22000E-04  0.33900E+00
   513          64     68     12     16       0.31100E-01 -0.63000E+01  0.85000E-04  0.27720E+01
   514          68     64     56     60       0.19813E+01 -0.58000E+01  0.62500E-03  0.46200E+00
   515          68     64     57     61       0.37788E+01 -0.56000E+01  0.60330E-02  0.21700E+00
   516          65     69     11     15       0.12270E-01 -0.49000E+01  0.83000E-04  0.17390E+01
   517          65     69     12     16       0.19990E-01 -0.73000E+01  0.52000E-04  0.82000E+00
   518          69     65     56     60       0.10225E+01 -0.62000E+01  0.28050E-02  0.82100E+00
   519          69     65     57     61       0.18303E+01 -0.61000E+01  0.87700E-03  0.51000E-01
   520          70     66     56     60       0.37562E+00 -0.76000E+01  0.96600E-03  0.89000E+00
   521          70     66     57     61       0.63697E+00 -0.78000E+01  0.10700E-02  0.44100E+00
   522          71     67     56     60       0.19674E+00 -0.94000E+01  0.91700E-03  0.23980E+01
   523          71     67     57     61       0.31651E+00 -0.10000E+02  0.24900E-03  0.37100E+00
   524          72     68     56     60       0.14793E+00 -0.94000E+01  0.52200E-03  0.21100E+01
   525          72     68     57     61       0.23084E+00 -0.10900E+02  0.24500E-03  0.17200E+01
   526          77     73     56     60       0.46130E-01 -0.99000E+01  0.11800E-03  0.99900E+00
   527          77     73     57     61       0.66900E-01 -0.95000E+01  0.91000E-04  0.38400E+00
   528          13     17     12     16       0.23169E+02 -0.70000E+01  0.10809E-01  0.34100E+00
   529          13     17     57     61       0.59520E-01 -0.10700E+02  0.76000E-04  0.28490E+01
   530          19     15     12     16       0.11898E+02 -0.66000E+01  0.42670E-02  0.75900E+00
   531          15     19     56     60       0.40670E-01 -0.11000E+02  0.13200E-03  0.24190E+01
   532          15     19     57     61       0.66620E-01 -0.98000E+01  0.15000E-04  0.11430E+01
   533          14     18     13     17       0.24805E+02 -0.61000E+01  0.26958E-01  0.33600E+00
   534          18     14     20     24       0.50770E+01 -0.49000E+01  0.54770E-02  0.10770E+01
   535          14     18     58     62       0.91600E-01 -0.11600E+02  0.28800E-03  0.14190E+01
   536          14     18     59     63       0.97890E-01 -0.10600E+02  0.15600E-03  0.93100E+00
   537          20     16     13     17       0.12544E+02 -0.59000E+01  0.93670E-02  0.35500E+00
   538          16     20     58     62       0.84180E-01 -0.11200E+02  0.52900E-03  0.43250E+01
   539          16     20     59     63       0.91720E-01 -0.84500E+01  0.26550E-03  0.19780E+01
   540          22     18     13     17       0.16785E+02 -0.53000E+01  0.17298E-01  0.70300E+00
   541          18     22     59     63       0.67010E-01 -0.45000E+01  0.66800E-03  0.45710E+01
   542          23     19     13     17       0.53981E+01 -0.47000E+01  0.95200E-02  0.83600E+00
   543          23     19     14     18       0.13254E+02 -0.46500E+01  0.63520E-02  0.10585E+01
   544          24     20     13     17       0.26892E+01 -0.51000E+01  0.11490E-02  0.94700E+00
   545          25     21     13     17       0.11384E+01 -0.70000E+01  0.80600E-03  0.92500E+00
   546          25     21     14     18       0.19428E+01 -0.64000E+01  0.60450E-03  0.10430E+01
   547          26     22     13     17       0.40808E+00 -0.98000E+01  0.64100E-03  0.53000E+00
   548          26     22     14     18       0.61551E+00 -0.91500E+01  0.19100E-03  0.30400E+00
   549          27     23     13     17       0.33335E+00 -0.10600E+02  0.41000E-04  0.21200E+00
   550          27     23     14     18       0.48251E+00 -0.10500E+02  0.35050E-03  0.39250E+00
   551          23     27     59     63       0.97000E-02 -0.10700E+02  0.28500E-04  0.31770E+01
   552          28     24     13     17       0.25473E+00 -0.10700E+02  0.34000E-04  0.40200E+00
   553          28     24     14     18       0.35721E+00 -0.10200E+02  0.21400E-03  0.75500E-01
   554          29     25     13     17       0.18808E+00 -0.10200E+02  0.20000E-03  0.39600E+00
   555          29     25     14     18       0.25754E+00 -0.10050E+02  0.19800E-03  0.40350E+00
   556          25     29     59     63       0.68100E-02 -0.14400E+02  0.27000E-04  0.17460E+01
   557          30     26     13     17       0.14012E+00 -0.94000E+01  0.62000E-04  0.57100E+00
   558          30     26     14     18       0.18824E+00 -0.87500E+01  0.23150E-03  0.14550E+00
   559          31     27     13     17       0.10536E+00 -0.80000E+01  0.10100E-03  0.79000E-01
   560          31     27     14     18       0.13892E+00 -0.75000E+01  0.50500E-04  0.97000E-01
   561          32     28     13     17       0.85470E-01 -0.72000E+01  0.16000E-04  0.58400E+00
   562          32     28     14     18       0.11107E+00 -0.65000E+01  0.11800E-03  0.25350E+00
   563          58     62     13     17       0.79500E-01 -0.84000E+01  0.21100E-03  0.45600E+00
   564          62     58     64     68       0.84123E+01 -0.53000E+01  0.59770E-02  0.23800E+00
   565          58     62     59     63       0.34630E+02 -0.60000E+01  0.11698E+00  0.15050E+01
   566          59     63     13     17       0.84060E-01 -0.89000E+01  0.17700E-03  0.93000E+00
   567          63     59     65     69       0.63648E+01 -0.56000E+01  0.72780E-02  0.37500E+00
   568          60     64     13     17       0.87180E-01 -0.80000E+01  0.32000E-03  0.76200E+00
   569          60     64     14     18       0.10275E+00 -0.87500E+01  0.25600E-03  0.11990E+01
   570          60     64     59     63       0.38472E+02 -0.68000E+01  0.38879E-01  0.59600E+00
   571          61     65     13     17       0.85580E-01 -0.68000E+01  0.15600E-03  0.10670E+01
   572          61     65     14     18       0.10247E+00 -0.71000E+01  0.40300E-03  0.22885E+01
   573          65     61     58     62       0.14558E+02 -0.50000E+01  0.21181E-01  0.40440E+01
   574          61     65     63     67       0.53701E+01 -0.65000E+01  0.29666E-01  0.38270E+01
   575          62     66     13     17       0.79470E-01 -0.58000E+01  0.25300E-03  0.91200E+00
   576          62     66     14     18       0.96900E-01 -0.64500E+01  0.24900E-03  0.15355E+01
   577          66     62     59     63       0.18095E+02 -0.49500E+01  0.52160E-01  0.12720E+01
   578          63     67     13     17       0.63720E-01 -0.52000E+01  0.85000E-04  0.94200E+00
   579          63     67     14     18       0.78720E-01 -0.60000E+01  0.19950E-03  0.17535E+01
   580          67     63     58     62       0.23108E+02 -0.58000E+01  0.47453E-01  0.36400E+00
   581          64     68     13     17       0.46370E-01 -0.45000E+01  0.11200E-03  0.75800E+00
   582          64     68     14     18       0.57965E-01 -0.53500E+01  0.19300E-03  0.21035E+01
   583          68     64     59     63       0.18017E+02 -0.49500E+01  0.27292E-01  0.41400E+00
   584          65     69     13     17       0.30130E-01 -0.52000E+01  0.14200E-03  0.32900E+00
   585          65     69     14     18       0.38090E-01 -0.58000E+01  0.37000E-04  0.21805E+01
   586          69     65     58     62       0.35850E+01 -0.56000E+01  0.11220E-01  0.64900E+00
   587          66     70     13     17       0.13770E-01 -0.82000E+01  0.77000E-04  0.25880E+01
   588          66     70     14     18       0.17905E-01 -0.10500E+02  0.11500E-03  0.41115E+01
   589          70     66     58     62       0.11412E+01 -0.70000E+01  0.13100E-02  0.78300E+00
   590          70     66     59     63       0.18141E+01 -0.71500E+01  0.19530E-02  0.54700E+00
   591          67     71     13     17       0.88800E-02 -0.10200E+02  0.36000E-04  0.14210E+01
   592          71     67     58     62       0.52449E+00 -0.59000E+01  0.53800E-03  0.33130E+01
   593          71     67     59     63       0.75662E+00 -0.90500E+01  0.96350E-03  0.11240E+01
   594          72     68     58     62       0.36404E+00 -0.89000E+01  0.58400E-03  0.18980E+01
   595          72     68     59     63       0.49479E+00 -0.94500E+01  0.67650E-03  0.14845E+01
   596          73     69     59     63       0.34282E+00 -0.96500E+01  0.84400E-03  0.26115E+01
   597          74     70     59     63       0.25686E+00 -0.10300E+02  0.77400E-03  0.42545E+01
   598          75     71     59     63       0.19577E+00 -0.10700E+02  0.24700E-03  0.26590E+01
   599          77     73     14     18       0.12300E-02  0.21100E+02  0.51000E-04  0.38100E+01
   600          77     73     58     62       0.94980E-01 -0.89000E+01  0.30400E-03  0.67200E+00
   601          77     73     59     63       0.11460E+00 -0.90000E+01  0.17000E-03  0.42350E+00
   602          15     19     14     18       0.26150E+02 -0.66000E+01  0.18925E-01  0.33050E+00
   603          15     19     58     62       0.92480E-01 -0.10200E+02  0.28000E-04  0.18370E+01
   604          15     19     59     63       0.99970E-01 -0.90000E+01  0.20000E-03  0.17065E+01
   605          21     17     14     18       0.12791E+02 -0.49000E+01  0.98005E-02  0.44050E+00
   606          17     21     58     62       0.73890E-01 -0.91000E+01  0.12000E-04  0.14800E+01
   607          17     21     59     63       0.81670E-01 -0.84500E+01  0.29200E-03  0.25925E+01
   608          16     20     15     19       0.27111E+02 -0.56000E+01  0.19683E-01  0.11055E+01
   609          20     16     22     26       0.15142E+01 -0.79000E+01  0.13590E-02  0.31300E+00
   610          16     20     60     64       0.98985E-01 -0.83500E+01  0.12250E-03  0.14600E+01
   611          16     20     61     65       0.10215E+00 -0.70000E+01  0.41500E-03  0.32080E+01
   612          22     18     15     19       0.10089E+02 -0.40000E+01  0.68705E-02  0.12500E+00
   613          18     22     20     24       0.66007E+01 -0.60500E+01  0.74345E-02  0.11095E+01
   614          18     22     61     65       0.80020E-01 -0.26500E+01  0.34950E-03  0.28010E+01
   615          24     20     15     19       0.11354E+02 -0.42500E+01  0.66465E-02  0.86700E+00
   616          25     21     15     19       0.35434E+01 -0.59000E+01  0.56095E-02  0.10935E+01
   617          25     21     16     20       0.89546E+01 -0.44500E+01  0.17900E-02  0.67150E+00
   618          26     22     15     19       0.92677E+00 -0.88500E+01  0.33050E-03  0.25150E+00
   619          22     26     61     65       0.15275E-01 -0.67000E+01  0.59500E-04  0.34260E+01
   620          27     23     15     19       0.68158E+00 -0.10250E+02  0.17250E-03  0.12100E+00
   621          27     23     16     20       0.99488E+00 -0.98500E+01  0.67300E-03  0.12150E+00
   622          23     27     61     65       0.15175E-01 -0.10000E+02  0.22000E-04  0.10690E+01
   623          28     24     15     19       0.48112E+00 -0.10150E+02  0.32200E-03  0.97500E-01
   624          28     24     16     20       0.64940E+00 -0.96500E+01  0.51550E-03  0.40750E+00
   625          24     28     61     65       0.13685E-01 -0.10000E+02  0.36000E-04  0.17120E+01
   626          29     25     15     19       0.33538E+00 -0.98500E+01  0.12200E-03  0.37550E+00
   627          29     25     16     20       0.42965E+00 -0.98500E+01  0.53600E-03  0.47250E+00
   628          25     29     60     64       0.88300E-02 -0.14800E+02  0.24000E-04  0.34820E+01
   629          25     29     61     65       0.11525E-01 -0.12400E+02  0.29000E-04  0.23470E+01
   630          30     26     15     19       0.23814E+00 -0.87500E+01  0.28000E-03  0.23250E+00
   631          30     26     16     20       0.29274E+00 -0.85500E+01  0.30650E-03  0.11200E+00
   632          31     27     15     19       0.17139E+00 -0.74000E+01  0.13850E-03  0.24050E+00
   633          31     27     16     20       0.20305E+00 -0.72000E+01  0.49500E-04  0.24750E+00
   634          32     28     15     19       0.13418E+00 -0.66000E+01  0.99000E-04  0.18800E+00
   635          32     28     16     20       0.15459E+00 -0.63000E+01  0.12250E-03  0.23600E+00
