2103 1114 28
628 233 231 234 628 1
629 480 180 495 629 1
630 323 439 485 630 1
631 286 299 326 631 1
632 213 148 487 632 1
633 159 214 488 633 1
634 382 265 493 634 1
635 244 242 359 635 1
636 369 260 515 636 1
637 293 269 371 637 1
638 307 308 443 638 1
639 411 412 414 639 1
640 394 393 396 640 1
641 386 278 387 641 1
642 259 240 452 642 1
643 257 449 500 643 1
644 282 279 386 644 1
645 196 384 500 645 1
646 238 234 240 646 1
647 392 395 397 647 1
648 360 334 455 648 1
649 271 293 457 649 1
650 380 295 475 650 1
651 254 252 441 651 1
652 336 456 477 652 1
653 385 335 494 653 1
654 308 285 382 654 1
655 193 103 420 655 1
656 364 365 366 656 1
657 102 391 420 657 1
658 94 188 408 658 1
659 32 189 390 659 1
660 188 93 427 660 1
661 192 27 235 661 1
662 189 99 400 662 1
663 391 101 424 663 1
664 438 218 439 664 1
665 354 197 484 665 1
666 100 390 424 666 1
667 373 205 509 667 1
668 33 193 436 668 1
669 88 190 405 669 1
670 95 408 423 670 1
671 190 29 401 671 1
672 92 410 427 672 1
673 98 302 400 673 1
674 215 373 509 674 1
675 367 389 433 675 1
676 84 191 407 676 1
677 277 31 423 677 1
678 380 475 491 678 1
679 410 30 426 679 1
680 394 396 471 680 1
681 273 271 457 681 1
682 422 322 511 682 1
683 316 421 510 683 1
684 302 97 428 684 1
685 96 277 428 685 1
686 89 405 429 686 1
687 91 274 426 687 1
688 274 90 429 688 1
689 351 104 436 689 1
690 299 282 386 690 1
691 328 329 483 691 1
692 364 366 377 692 1
693 367 433 434 693 1
694 241 388 419 694 1
695 194 107 389 695 1
696 294 377 514 696 1
697 191 28 406 697 1
698 87 311 401 698 1
699 248 388 512 699 1
700 85 407 437 700 1
701 192 442 451 701 1
702 268 264 448 702 1
703 186 385 502 703 1
704 432 108 498 704 1
705 118 431 499 705 1
706 105 351 433 706 1
707 311 86 437 707 1
708 161 422 511 708 1
709 421 146 510 709 1
710 218 438 444 710 1
711 80 192 451 711 1
712 34 194 365 712 1
713 290 287 501 713 1
714 390 189 392 714 1
715 408 188 409 715 1
716 206 468 507 716 1
717 464 291 489 717 1
718 446 306 472 718 1
719 442 243 446 719 1
720 389 106 433 720 1
721 236 241 242 721 1
722 212 432 498 722 1
723 431 211 499 723 1
724 485 218 496 724 1
725 190 401 402 725 1
726 278 273 457 726 1
727 469 290 501 727 1
728 231 228 479 728 1
729 368 186 502 729 1
730 367 434 463 730 1
731 287 286 501 731 1
732 470 394 471 732 1
733 376 370 503 733 1
734 185 462 508 734 1
735 240 348 474 735 1
736 433 351 434 736 1
737 406 83 450 737 1
738 370 456 503 738 1
739 385 376 503 739 1
740 228 229 479 740 1
741 387 278 457 741 1
742 365 194 366 742 1
743 442 237 451 743 1
744 337 385 494 744 1
745 308 382 493 745 1
746 385 337 502 746 1
747 428 277 478 747 1
748 418 284 481 748 1
749 448 223 482 749 1
750 286 326 501 750 1
751 460 300 473 751 1
752 236 235 241 752 1
753 237 81 451 753 1
754 192 236 442 754 1
755 288 475 490 755 1
756 82 237 450 756 1
757 187 369 515 757 1
758 430 294 490 758 1
759 452 240 474 759 1
760 348 253 474 760 1
761 439 218 485 761 1
762 234 231 479 762 1
763 326 469 501 763 1
764 184 378 477 764 1
765 456 184 477 765 1
766 379 248 512 766 1
767 221 454 486 767 1
768 210 485 496 768 1
769 304 380 491 769 1
770 464 275 504 770 1
771 251 250 495 771 1
772 192 235 236 772 1
773 245 466 513 773 1
774 280 460 473 774 1
775 312 304 491 775 1
776 272 418 481 776 1
777 222 448 482 777 1
778 250 480 495 778 1
779 453 379 508 779 1
780 456 335 503 780 1
781 378 363 477 781 1
782 275 464 489 782 1
783 407 191 472 783 1
784 291 414 415 784 1
785 524 779 934 785 1
786 850 671 995 786 1
787 16 61 928 787 1
788 785 547 786 788 1
789 943 989 1031 789 1
790 671 614 995 790 1
791 779 524 1041 791 1
792 4 49 934 792 1
793 542 820 912 793 1
794 928 521 1033 794 1
795 554 951 1057 795 1
796 522 920 1010 796 1
797 57 11 940 797 1
798 951 810 1057 798 1
799 848 928 1033 799 1
800 941 799 1077 800 1
801 950 770 1076 801 1
802 686 886 968 802 1
803 852 552 853 803 1
804 770 950 998 804 1
805 820 542 1051 805 1
806 677 698 802 806 1
807 706 708 809 807 1
808 920 922 1010 808 1
809 561 844 1030 809 1
810 786 547 787 810 1
811 530 877 960 811 1
812 525 796 799 812 1
813 845 913 1030 813 1
814 544 875 877 814 1
815 853 552 917 815 1
816 886 686 984 816 1
817 835 834 918 817 1
818 91 784 933 818 1
819 516 780 942 819 1
820 799 815 1077 820 1
821 531 773 1069 821 1
822 533 981 1034 822 1
823 834 577 918 823 1
824 896 675 982 824 1
825 798 916 958 825 1
826 989 926 1031 826 1
827 913 565 1030 827 1
828 867 591 916 828 1
829 903 646 1100 829 1
830 527 824 825 830 1
831 916 587 958 831 1
832 698 781 802 832 1
833 544 877 1007 833 1
834 664 793 914 834 1
835 648 646 903 835 1
836 867 916 1049 836 1
837 708 782 809 837 1
838 709 803 1050 838 1
839 92 901 1108 839 1
840 527 825 831 840 1
841 541 923 1045 841 1
842 763 712 819 842 1
843 773 531 1065 843 1
844 843 517 932 844 1
845 904 829 1054 845 1
846 783 532 976 846 1
847 796 525 805 847 1
848 92 93 901 848 1
849 793 664 911 849 1
850 808 706 809 850 1
851 913 845 1090 851 1
852 547 785 991 852 1
853 832 904 1054 853 1
854 893 896 982 854 1
855 833 709 1050 855 1
856 877 530 1007 856 1
857 61 521 928 857 1
858 553 16 928 858 1
859 906 541 1045 859 1
860 981 749 1034 860 1
861 790 789 1032 861 1
862 49 524 934 862 1
863 558 4 934 863 1
864 536 101 814 864 1
865 784 91 1086 865 1
866 900 758 1028 866 1
867 122 121 906 867 1
868 762 807 1017 868 1
869 677 802 866 869 1
870 883 680 986 870 1
871 520 57 940 871 1
872 11 560 940 872 1
873 532 783 1070 873 1
874 844 561 938 874 1
875 898 745 899 875 1
876 780 516 1088 876 1
877 844 845 1030 877 1
878 517 843 1082 878 1
879 559 803 998 879 1
880 819 820 1051 880 1
881 771 860 931 881 1
882 948 526 1001 882 1
883 636 1000 1094 883 1
884 547 105 1021 884 1
885 918 573 1026 885 1
886 562 997 1015 886 1
887 1032 789 1062 887 1
888 636 635 1000 888 1
889 895 533 1034 889 1
890 827 830 831 890 1
891 89 533 895 891 1
892 713 817 818 892 1
893 671 859 1012 893 1
894 863 763 936 894 1
895 1026 573 1035 895 1
896 539 919 975 896 1
897 787 547 1021 897 1
898 121 541 906 898 1
899 596 706 808 899 1
900 753 879 1008 900 1
901 558 821 822 901 1
902 93 94 977 902 1
903 764 915 1020 903 1
904 830 829 1036 904 1
905 947 1042 1083 905 1
906 1011 621 1012 906 1
907 28 531 873 907 1
908 838 540 1004 908 1
909 807 935 1017 909 1
910 948 1001 1085 910 1
911 553 864 865 911 1
912 704 607 866 912 1
913 881 732 1107 913 1
914 859 1011 1012 914 1
915 939 974 1073 915 1
916 732 881 1009 916 1
917 803 559 949 917 1
918 90 91 933 918 1
919 577 834 957 919 1
920 717 810 1076 920 1
921 101 102 814 921 1
922 879 753 1095 922 1
923 956 943 1031 923 1
924 919 817 975 924 1
925 525 799 1024 925 1
926 873 531 1069 926 1
927 939 551 974 927 1
928 846 613 937 928 1
929 763 819 1051 929 1
930 540 838 1068 930 1
931 764 1020 1071 931 1
932 713 816 817 932 1
933 546 979 1040 933 1
934 901 93 977 934 1
935 697 775 816 935 1
936 806 1018 1025 936 1
937 807 788 862 937 1
938 591 867 959 938 1
939 758 900 1052 939 1
940 648 903 964 940 1
941 650 648 964 941 1
942 68 555 927 942 1
943 536 861 924 943 1
944 635 902 955 944 1
945 802 704 866 945 1
946 520 800 926 946 1
947 694 779 811 947 1
948 703 795 813 948 1
949 795 800 940 949 1
950 786 787 788 950 1
951 592 591 959 951 1
952 859 671 1022 952 1
953 799 726 815 953 1
954 23 68 927 954 1
955 810 782 1057 955 1
956 578 577 957 956 1
957 567 122 906 957 1
958 869 872 874 958 1
959 795 940 1089 959 1
960 624 664 914 960 1
961 523 950 1076 961 1
962 538 92 1108 962 1
963 897 898 899 963 1
964 888 546 1040 964 1
965 860 656 931 965 1
966 562 953 963 966 1
967 680 883 999 967 1
968 646 663 1100 968 1
969 673 661 860 969 1
970 946 1057 1103 970 1
971 614 613 995 971 1
972 816 775 817 972 1
973 925 683 990 973 1
974 803 781 998 974 1
975 638 665 832 975 1
976 891 894 897 976 1
977 519 907 945 977 1
978 874 872 875 978 1
979 712 713 819 979 1
980 951 523 1076 980 1
981 671 850 1022 981 1
982 921 830 1036 982 1
983 672 697 816 983 1
984 832 665 904 984 1
985 598 596 808 985 1
986 786 788 807 986 1
987 770 717 1076 987 1
988 613 610 937 988 1
989 88 89 895 989 1
990 1018 756 1025 990 1
991 825 827 831 991 1
992 884 883 986 992 1
993 800 520 940 993 1
994 868 869 874 994 1
995 811 779 1041 995 1
996 890 548 891 996 1
997 535 880 881 997 1
998 85 900 1028 998 1
999 864 747 865 999 1
1000 563 868 874 1000 1
1001 890 891 897 1001 1
1002 953 562 1015 1002 1
1003 897 894 898 1003 1
1004 552 852 944 1004 1
1005 861 536 1023 1005 1
1006 100 536 924 1006 1
1007 829 904 1036 1007 1
1008 1042 921 1083 1008 1
1009 799 941 1024 1009 1
1010 123 122 567 1010 1
1011 953 919 963 1011 1
1012 587 905 958 1012 1
1013 557 922 1039 1013 1
1014 942 780 1020 1014 1
1015 635 632 902 1015 1
1016 912 820 1015 1016 1
1017 853 917 1096 1017 1
1018 821 777 822 1018 1
1019 875 872 876 1019 1
1020 83 28 873 1020 1
1021 661 658 860 1021 1
1022 564 909 1062 1022 1
1023 726 691 815 1023 1
1024 887 886 984 1024 1
1025 85 86 900 1025 1
1026 766 733 907 1026 1
1027 563 81 868 1027 1
1028 705 709 833 1028 1
1029 871 925 990 1029 1
1030 810 951 1076 1030 1
1031 702 703 813 1031 1
1032 793 701 914 1032 1
1033 607 604 866 1033 1
1034 693 694 811 1034 1
1035 97 534 878 1035 1
1036 535 95 880 1036 1
1037 99 546 888 1037 1
1038 29 548 890 1038 1
1039 749 896 1034 1039 1
1040 1080 862 1087 1040 1
1041 550 915 988 1041 1
1042 922 767 1039 1042 1
1043 830 921 1042 1043 1
1044 719 777 821 1044 1
1045 968 886 1038 1045 1
1046 813 795 994 1046 1
1047 701 629 914 1047 1
1048 891 892 893 1048 1
1049 882 881 883 1049 1
1050 698 717 770 1050 1
1051 587 584 905 1051 1
1052 708 741 765 1052 1
1053 670 701 702 1053 1
1054 668 669 693 1054 1
1055 747 833 865 1055 1
1056 722 811 812 1056 1
1057 674 704 705 1057 1
1058 677 678 698 1058 1
1059 945 907 994 1059 1
1060 706 707 708 1060 1
1061 869 870 871 1061 1
1062 697 700 774 1062 1
1063 691 723 815 1063 1
1064 868 545 869 1064 1
1065 672 673 697 1065 1
1066 666 690 691 1066 1
1067 691 690 723 1067 1
1068 533 90 933 1068 1
1069 708 707 741 1069 1
1070 534 888 889 1070 1
1071 549 878 879 1071 1
1072 698 678 717 1072 1
1073 705 704 709 1073 1
1074 788 790 862 1074 1
1075 925 773 1072 1075 1
1076 703 794 795 1076 1
1077 699 693 722 1077 1
1078 875 876 877 1078 1
1079 534 889 1008 1079 1
1080 694 719 779 1080 1
1081 662 661 672 1081 1
1082 836 843 932 1082 1
1083 702 701 703 1083 1
1084 796 726 799 1084 1
1085 891 548 892 1085 1
1086 535 881 882 1086 1
1087 666 581 690 1087 1
1088 654 653 668 1088 1
1089 775 774 778 1089 1
1090 706 595 707 1090 1
1091 855 853 1096 1091 1
1092 836 838 843 1092 1
1093 677 601 678 1093 1
1094 795 794 800 1094 1
1095 747 705 833 1095 1
1096 674 607 704 1096 1
1097 821 558 934 1097 1
1098 564 1062 1104 1098 1
1099 710 702 733 1099 1
1100 734 733 766 1100 1
1101 862 790 1087 1101 1
1102 733 702 813 1102 1
1103 860 771 1091 1103 1
1104 693 669 694 1104 1
1105 670 629 701 1105 1
1106 591 588 916 1106 1
1107 763 863 1098 1107 1
1108 630 629 670 1108 1
1109 779 719 821 1109 1
1110 788 789 790 1110 1
1111 848 864 928 1111 1
1112 711 705 747 1112 1
1113 577 574 918 1113 1
1114 640 638 832 1114 1
1115 668 653 669 1115 1
1116 722 693 811 1116 1
1117 94 535 977 1117 1
1118 112 863 936 1118 1
1119 774 700 780 1119 1
1120 537 890 897 1120 1
1121 697 673 700 1121 1
1122 848 748 864 1122 1
1123 818 817 919 1123 1
1124 536 814 1023 1124 1
1125 773 925 1069 1125 1
1126 608 607 674 1126 1
1127 643 640 832 1127 1
1128 861 1023 1102 1128 1
1129 926 801 1031 1129 1
1130 712 685 713 1130 1
1131 602 601 677 1131 1
1132 660 658 661 1132 1
