    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
    6   49        10   60        0.77568         17.600         18.295           -4.945           -6.632         0.22361E+00    0.22361E+00    0
    7   50        10   60        0.25584         15.554         15.751           -4.670           -6.543         0.22361E+00    0.22361E+00    0
    3   46        10   61        0.57912         25.126         25.864           -5.815           -6.714         0.22361E+00    0.22361E+00    0
    5   47        10   61        1.65913         17.709         19.241           -5.585           -6.651         0.22361E+00    0.22361E+00    0
    6   49        10   61        0.84638         17.879         18.651           -4.940           -6.593         0.22361E+00    0.22361E+00    0
    7   50        10   61        0.35008         15.711         15.987           -4.565           -6.506         0.22361E+00    0.22361E+00    0
    3   46        10   63        0.95851         26.290         27.580           -5.140           -6.513         0.22361E+00    0.22361E+00    0
    6   49        10   63        0.95861         18.316         19.214           -4.625           -6.430         0.22361E+00    0.22361E+00    0
    7   50        10   63        0.33086         16.048         16.313           -4.440           -6.352         0.22361E+00    0.22361E+00    0
    1   43         8   47        2.12549          6.322          7.095           -6.075           -7.459         0.22361E+00    0.23302E+00    1
    2   45         8   47        2.07062          3.326          3.864           -7.015           -7.547         0.22361E+00    0.26898E+00    1
    2   45         8   49        0.93854          7.656          8.024           -6.745           -7.117         0.22361E+00    0.22361E+00    0
    3   46         8   49        1.83058          6.187          6.843           -6.375           -7.091         0.22361E+00    0.23463E+00    1
    2   45         8   50        0.38456         10.079         10.275           -6.720           -6.957         0.22361E+00    0.22361E+00    0
    3   46         8   50        1.30640          8.566          9.144           -6.335           -6.904         0.22361E+00    0.22361E+00    0
    5   47         8   50        1.48510          8.645          9.312           -6.105           -6.658         0.22361E+00    0.22361E+00    0
    2   45         8   52        0.21925         14.609         14.450           -6.420           -6.718         0.22361E+00    0.22361E+00    0
    3   46         8   52        0.67919         12.757         13.197           -6.075           -6.658         0.22361E+00    0.22361E+00    0
    5   47         8   52        0.90850         12.116         12.679           -6.000           -6.436         0.22361E+00    0.22361E+00    0
    2   45         8   53        0.42348         16.845         16.492           -6.605           -6.653         0.22361E+00    0.22361E+00    0
    3   46         8   53        0.58637         14.617         15.052           -6.095           -6.595         0.22361E+00    0.22361E+00    0
    5   47         8   53        0.85365         13.296         13.875           -5.880           -6.387         0.22361E+00    0.22361E+00    0
    2   45         8   54        0.52546         18.787         18.300           -6.605           -6.605         0.22361E+00    0.22361E+00    0
    3   46         8   54        0.51509         16.200         16.622           -6.070           -6.551         0.22361E+00    0.22361E+00    0
    5   47         8   54        0.73993         14.214         14.750           -5.965           -6.354         0.22361E+00    0.22361E+00    0
    2   45         8   55        0.59857         20.583         19.976           -6.655           -6.569         0.22361E+00    0.22361E+00    0
    3   46         8   55        0.36831         17.689         18.018           -6.205           -6.518         0.22361E+00    0.22361E+00    0
    5   47         8   55        0.71726         14.888         15.431           -5.900           -6.331         0.22361E+00    0.22361E+00    0
   10   53         8   55        0.61447          7.564          7.800           -6.385           -6.885         0.22361E+00    0.22361E+00    0
    2   45         8   56        0.67079         22.119         21.389           -6.660           -6.537         0.22361E+00    0.22361E+00    0
    3   46         8   56        0.29245         18.871         19.149           -6.190           -6.490         0.22361E+00    0.22361E+00    0
    5   47         8   56        0.65295         15.411         15.922           -5.950           -6.312         0.22361E+00    0.22361E+00    0
   10   53         8   56        0.58365          9.425          9.703           -4.395           -6.732         0.22361E+00    0.22361E+00    0
    2   45         8   58        0.78816         24.615         23.664           -6.495           -6.478         0.22361E+00    0.22361E+00    0
    5   47         8   58        0.57417         16.104         16.573           -5.975           -6.281         0.22361E+00    0.22361E+00    0
    3   46         8   59        0.05549         21.415         21.474           -6.095           -6.407         0.22361E+00    0.22361E+00    0
    5   47         8   59        0.53016         16.323         16.762           -5.855           -6.262         0.22361E+00    0.22361E+00    0
    5   47         8   60        0.55857         16.430         16.896           -5.890           -6.247         0.22361E+00    0.22361E+00    0
   10   53         8   60        0.21250         12.774         12.908           -4.215           -6.478         0.22361E+00    0.22361E+00    0
    3   46         8   61        0.11694         22.137         22.267           -6.000           -6.353         0.22361E+00    0.22361E+00    0
    5   47         8   61        0.56891         16.509         16.985           -5.890           -6.232         0.22361E+00    0.22361E+00    0
    5   47         8   63        0.68460         16.455         17.028           -5.700           -6.170         0.22361E+00    0.22361E+00    0
    2   45        13   47        3.88544          1.213          1.934           -8.430           -9.429         0.22361E+00    0.34645E+00    1
    2   45        13   49        2.66406          3.097          3.903           -7.725           -8.940         0.22361E+00    0.29473E+00    1
    2   45        13   50        2.23540          4.394          5.164           -7.605           -8.665         0.22361E+00    0.26876E+00    1
    3   46        13   50        2.54680          3.465          4.287           -7.500           -8.748         0.22361E+00    0.28913E+00    1
    1   43        13   52        0.95888         10.506         11.021           -5.120           -8.206         0.22361E+00    0.22361E+00    0
    3   46        13   52        1.98622          6.403          7.144           -7.455           -8.196         0.22361E+00    0.23483E+00    1
    5   47        13   52        2.17899          6.150          7.144           -7.595           -8.146         0.22361E+00    0.26224E+00    1
    7   50        13   52        1.50451          3.063          3.476          -24.160           -8.909         0.22361E+00    0.29057E+00    1
    2   45        13   53        0.96512          9.588         10.062           -7.760           -8.027         0.22361E+00    0.22361E+00    0
    3   46        13   53        1.87534          8.242          9.052           -6.810           -8.032         0.22361E+00    0.22361E+00    0
    6   49        13   53        1.84394          5.711          6.530           -6.615           -8.292         0.22361E+00    0.26961E+00    1
    2   45        13   54        0.66336         11.788         12.186           -7.820           -7.911         0.22361E+00    0.22361E+00    0
    3   46        13   54        1.44805         10.337         11.114           -7.540           -7.911         0.22361E+00    0.22361E+00    0
    5   47        13   54        2.21540          9.641         10.972           -7.530           -7.850         0.22361E+00    0.24161E+00    1
    6   49        13   54        1.81963          7.564          8.540           -7.025           -8.100         0.22361E+00    0.25835E+00    1
    7   50        13   54        1.57964          6.575          7.321           -6.570           -8.194         0.22361E+00    0.26087E+00    1
    9   52        13   54        0.85679          4.807          5.079          -26.385           -8.236         0.22361E+00    0.25949E+00    1
    1   43        13   55        0.04149         16.812         16.780           -7.015           -7.844         0.22361E+00    0.22361E+00    0
    2   45        13   55        0.44456         14.280         14.601           -7.680           -7.819         0.22361E+00    0.22361E+00    0
    3   46        13   55        1.23874         12.637         13.445           -7.550           -7.817         0.22361E+00    0.22361E+00    0
    5   47        13   55        2.16061         11.503         12.938           -7.730           -7.760         0.22361E+00    0.23333E+00    1
    6   49        13   55        1.61041          9.746         10.741           -6.720           -7.964         0.22361E+00    0.24566E+00    1
    7   50        13   55        1.49902          8.601          9.444           -6.315           -8.030         0.22361E+00    0.24984E+00    1
    9   52        13   55        1.37715          6.697          7.315           -6.655           -7.912         0.22361E+00    0.25331E+00    1
   10   53        13   55        0.80864          5.999          6.283           -8.735           -7.619         0.22361E+00    0.23921E+00    1
    2   45        13   56        0.21318         16.895         17.077           -7.765           -7.740         0.22361E+00    0.22361E+00    0
    3   46        13   56        1.02961         15.022         15.815           -7.460           -7.738         0.22361E+00    0.22361E+00    0
    5   47        13   56        1.86680         13.418         14.731           -7.325           -7.688         0.22361E+00    0.22361E+00    0
    6   49        13   56        1.53539         11.806         12.876           -6.245           -7.859         0.22361E+00    0.23776E+00    1
    7   50        13   56        1.32288         10.617         11.453           -6.050           -7.909         0.22361E+00    0.23941E+00    1
    9   52        13   56        1.27413          8.613          9.280           -5.750           -7.743         0.22361E+00    0.24206E+00    1
   10   53        13   56        0.84069          8.129          8.484           -5.450           -7.384         0.22361E+00    0.22554E+00    1
    8   54        13   56        2.11792          3.657          4.410           -6.990           -9.025         0.22361E+00    0.29735E+00    1
    2   45        13   58        0.23949         22.605         22.336           -7.500           -7.592         0.22361E+00    0.22361E+00    0
    3   46        13   58        0.54423         20.214         20.772           -6.980           -7.598         0.22361E+00    0.22361E+00    0
    6   49        13   58        1.27941         15.909         16.960           -6.405           -7.691         0.22361E+00    0.22361E+00    0
    7   50        13   58        1.21106         14.215         15.119           -5.815           -7.724         0.22361E+00    0.22573E+00    1
    9   52        13   58        1.08886         11.755         12.420           -5.400           -7.531         0.22361E+00    0.22490E+00    1
   10   53        13   58        0.49286         11.394         11.677           -5.295           -7.169         0.22361E+00    0.22361E+00    0
    8   54        13   58        1.80049          7.425          8.459           -6.690           -8.374         0.22361E+00    0.26917E+00    1
    2   45        13   59        0.64894         25.596         24.779           -7.215           -7.491         0.22361E+00    0.22361E+00    0
    3   46        13   59        0.21087         22.810         23.051           -6.725           -7.505         0.22361E+00    0.22361E+00    0
    6   49        13   59        1.03169         17.715         18.652           -6.590           -7.588         0.22361E+00    0.22361E+00    0
    7   50        13   59        0.99681         15.752         16.557           -5.715           -7.614         0.22361E+00    0.22361E+00    0
    9   52        13   59        0.91324         12.884         13.486           -5.395           -7.415         0.22361E+00    0.22361E+00    0
   10   53        13   59        0.35682         12.447         12.669           -5.145           -7.064         0.22361E+00    0.22361E+00    0
    8   54        13   59        1.72819          9.160         10.300           -5.695           -8.135         0.22361E+00    0.26052E+00    1
    2   45        13   60        0.82734         28.173         27.031           -6.810           -7.409         0.22361E+00    0.22361E+00    0
    3   46        13   60        0.11850         24.987         25.135           -7.020           -7.433         0.22361E+00    0.22361E+00    0
    5   47        13   60        1.15982         18.845         19.970           -6.860           -7.441         0.22361E+00    0.22361E+00    0
    6   49        13   60        0.94342         19.165         20.090           -6.145           -7.506         0.22361E+00    0.22361E+00    0
    9   52        13   60        0.81007         13.718         14.285           -5.600           -7.324         0.22361E+00    0.22361E+00    0
   10   53        13   60        0.26581         13.203         13.378           -5.095           -6.985         0.22361E+00    0.22361E+00    0
    8   54        13   60        1.65024         10.716         11.922           -5.825           -7.952         0.22361E+00    0.25425E+00    1
    2   45        13   61        0.27647         29.458         29.053           -6.910           -7.318         0.22361E+00    0.22361E+00    0
    3   46        13   61        0.45623         26.392         27.001           -6.640           -7.354         0.22361E+00    0.22361E+00    0
    6   49        13   61        1.12000         20.134         21.293           -6.150           -7.421         0.22361E+00    0.22361E+00    0
    7   50        13   61        1.02542         17.752         18.685           -5.410           -7.434         0.22361E+00    0.22361E+00    0
    9   52        13   61        0.87996         14.237         14.876           -5.385           -7.233         0.22361E+00    0.22361E+00    0
   10   53        13   61        0.32298         13.663         13.883           -5.025           -6.907         0.22361E+00    0.22361E+00    0
    8   54        13   61        1.64329         12.039         13.343           -5.755           -7.773         0.22361E+00    0.25022E+00    1
    2   45        13   63        0.35995         33.371         33.974           -5.165           -6.916         0.22361E+00    0.22361E+00    0
    3   46        13   63        1.30419         29.815         31.823           -5.600           -7.030         0.22361E+00    0.22361E+00    0
    6   49        13   63        1.60573         22.117         23.965           -5.260           -7.070         0.22361E+00    0.22361E+00    0
    7   50        13   63        1.08407         19.505         20.590           -5.030           -7.057         0.22361E+00    0.22361E+00    0
    9   52        13   63        0.90872         15.123         15.825           -5.230           -6.864         0.22361E+00    0.22361E+00    0
   10   53        13   63        0.27764         14.479         14.680           -4.785           -6.602         0.22361E+00    0.22361E+00    0
    8   54        13   63        1.55094         15.791         17.163           -5.810           -7.012         0.22361E+00    0.23175E+00    1
    1   43        14   47        3.54102          2.563          3.723           -4.825           -9.444         0.22361E+00    0.32478E+00    1
    2   45        14   47        4.09357          1.076          1.800           -9.165           -9.673         0.22361E+00    0.35449E+00    1
    3   46        14   50        2.66066          3.035          3.857           -8.405           -9.053         0.22361E+00    0.30008E+00    1
    3   46        14   52        1.97344          5.670          6.405           -7.930           -8.466         0.22361E+00    0.24850E+00    1
    5   47        14   52        2.15146          5.444          6.390           -8.140           -8.456         0.22361E+00    0.27290E+00    1
    6   49        14   52        2.24216          3.301          4.047           -8.575           -9.003         0.22361E+00    0.30149E+00    1
    7   50        14   52        1.60216          2.584          2.992          -28.885           -9.404         0.22361E+00    0.30354E+00    1
    2   45        14   53        1.20106          8.606          9.138           -8.215           -8.265         0.22361E+00    0.22361E+00    0
    3   46        14   53        1.89863          7.369          8.157           -7.790           -8.286         0.22361E+00    0.23139E+00    1
    5   47        14   53        2.00968          7.180          8.212           -7.945           -8.259         0.22361E+00    0.25855E+00    1
    6   49        14   53        1.92065          4.928          5.744           -7.150           -8.663         0.22361E+00    0.28249E+00    1
    3   46        14   54        1.56918          9.327         10.088           -7.995           -8.151         0.22361E+00    0.22361E+00    0
    6   49        14   54        1.78168          6.700          7.627           -6.830           -8.444         0.22361E+00    0.26974E+00    1
    9   52        14   54        0.97891          4.026          4.328          -33.545           -8.800         0.22361E+00    0.27835E+00    1
    2   45        14   55        0.61134         13.020         13.425           -8.525           -8.037         0.22361E+00    0.22361E+00    0
    3   46        14   55        1.33650         11.525         12.321           -8.065           -8.047         0.22361E+00    0.22361E+00    0
    5   47        14   55        1.82802         10.932         12.135           -8.035           -8.016         0.22361E+00    0.23900E+00    1
    9   52        14   55        1.58074          5.759          6.486           -7.545           -8.408         0.22361E+00    0.27430E+00    1
   10   53        14   55        1.16250          4.917          5.346          -10.605           -8.216         0.22361E+00    0.26805E+00    1
    2   45        14   56        0.34243         15.552         15.821           -8.315           -7.950         0.22361E+00    0.22361E+00    0
    3   46        14   56        1.10129         13.859         14.644           -8.015           -7.959         0.22361E+00    0.22361E+00    0
    5   47        14   56        1.73577         12.797         14.056           -7.870           -7.934         0.22361E+00    0.23243E+00    1
    9   52        14   56        1.44565          7.763          8.583           -6.305           -8.200         0.22361E+00    0.26353E+00    1
   10   53        14   56        1.20933          7.058          7.644           -6.015           -7.914         0.22361E+00    0.25676E+00    1
    8   54        14   56        2.28384          3.085          3.849           -7.650           -9.576         0.22361E+00    0.31141E+00    1
    3   46        14   58        0.55992         19.142         19.686           -8.165           -7.803         0.22361E+00    0.22361E+00    0
    5   47        14   58        1.42042         16.396         17.603           -7.790           -7.796         0.22361E+00    0.22361E+00    0
    6   49        14   58        1.25188         15.381         16.488           -7.255           -7.969         0.22361E+00    0.23573E+00    1
    9   52        14   58        1.21416         11.527         12.415           -6.245           -7.935         0.22361E+00    0.24728E+00    1
   10   53        14   58        0.96155         11.004         11.623           -5.870           -7.634         0.22361E+00    0.23858E+00    1
    8   54        14   58        1.85338          6.808          7.896           -7.270           -8.824         0.22361E+00    0.28283E+00    1
    2   45        14   59        0.59152         24.258         23.551           -7.745           -7.675         0.22361E+00    0.22361E+00    0
    6   49        14   59        1.03321         17.530         18.496           -7.215           -7.848         0.22361E+00    0.22788E+00    1
    7   50        14   59        1.00202         15.775         16.659           -6.345           -7.907         0.22361E+00    0.23333E+00    1
    9   52        14   59        1.07958         13.046         13.885           -5.965           -7.789         0.22361E+00    0.24027E+00    1
   10   53        14   59        0.84866         12.481         13.062           -5.640           -7.494         0.22361E+00    0.23168E+00    1
    8   54        14   59        1.79038          8.734          9.999           -6.140           -8.540         0.22361E+00    0.27487E+00    1
    5   47        14   60        1.04810         19.117         20.145           -7.435           -7.649         0.22361E+00    0.22361E+00    0
    6   49        14   60        0.94450         19.342         20.284           -6.740           -7.752         0.22361E+00    0.22433E+00    1
    9   52        14   60        1.05201         14.200         15.063           -5.985           -7.674         0.22361E+00    0.23694E+00    1
   10   53        14   60        0.77143         13.616         14.169           -5.565           -7.389         0.22361E+00    0.22719E+00    1
    8   54        14   60        1.68346         10.663         12.039           -6.215           -8.320         0.22361E+00    0.26855E+00    1
    2   45        14   61        0.34261         28.519         28.035           -7.125           -7.485         0.22361E+00    0.22361E+00    0
    3   46        14   61        0.44214         25.832         26.409           -7.295           -7.531         0.22361E+00    0.22361E+00    0
    5   47        14   61        1.38094         19.651         21.055           -6.870           -7.584         0.22361E+00    0.22361E+00    0
    9   52        14   61        1.09364         15.048         15.990           -5.865           -7.559         0.22361E+00    0.23564E+00    1
   10   53        14   61        0.86229         14.362         15.012           -5.390           -7.285         0.22361E+00    0.22672E+00    1
    8   54        14   61        1.67539         12.452         14.005           -6.295           -8.100         0.22361E+00    0.26489E+00    1
    3   46        14   63        1.41870         29.886         32.082           -5.815           -7.173         0.22361E+00    0.22361E+00    0
    5   47        14   63        1.98115         19.867         22.356           -5.800           -7.354         0.22361E+00    0.24412E+00    1
    6   49        14   63        1.47026         23.722         25.758           -5.760           -7.237         0.22361E+00    0.23668E+00    1
    9   52        14   63        1.15580         16.685         17.739           -5.725           -7.081         0.22361E+00    0.23029E+00    1
   10   53        14   63        0.85956         15.864         16.560           -5.095           -6.871         0.22361E+00    0.22361E+00    0
    8   54        14   63        1.49384         19.077         20.898           -6.400           -7.129         0.22361E+00    0.24705E+00    1
    2   45        16   47        4.42831          0.900          1.625           -9.830          -10.009         0.22361E+00    0.36520E+00    1
    3   46        16   49        3.39582          1.634          2.401          -10.005           -9.865         0.22361E+00    0.33665E+00    1
    7   50        16   52        1.76823          1.967          2.349          -37.585          -10.207         0.22361E+00    0.31814E+00    1
    5   47        16   53        1.94722          5.964          6.834           -9.095           -8.690         0.22361E+00    0.26444E+00    1
    9   52        16   54        1.13418          2.972          3.262          -47.510           -9.737         0.22361E+00    0.29598E+00    1
    6   49        16   55        1.73604          7.095          8.046           -7.835           -8.795         0.22361E+00    0.26919E+00    1
   10   53        16   55        1.59341          3.440          3.941          -15.040           -9.197         0.22361E+00    0.29230E+00    1
    5   47        16   56        1.51934         11.536         12.510           -9.445           -8.284         0.22361E+00    0.23092E+00    1
   10   53        16   58        1.39090          9.582         10.522           -7.150           -8.367         0.22361E+00    0.25938E+00    1
    8   54        16   58        1.98034          5.569          6.618           -8.700           -9.582         0.22361E+00    0.29529E+00    1
   13   55        16   58        0.66982          9.803         10.198           -5.795           -7.477         0.22361E+00    0.24304E+00    1
    2   45        16   59        0.74817         21.715         20.918           -8.110           -7.928         0.22361E+00    0.22361E+00    0
    3   46        16   59        0.27380         19.903         19.633           -8.850           -7.963         0.22361E+00    0.22361E+00    0
    5   47        16   59        0.57129         17.619         18.129           -8.530           -8.002         0.22361E+00    0.22361E+00    0
    6   49        16   59        0.77249         16.263         16.929           -8.190           -8.237         0.22361E+00    0.22798E+00    1
    9   52        16   59        1.24373         12.380         13.404           -6.680           -8.381         0.22361E+00    0.25281E+00    1
   10   53        16   59        1.23888         11.655         12.599           -6.670           -8.158         0.22361E+00    0.25081E+00    1
    8   54        16   59        1.88637          7.529          8.785           -7.200           -9.220         0.22361E+00    0.28604E+00    1
   13   55        16   59        0.46728         11.935         12.240           -5.660           -7.261         0.22361E+00    0.23253E+00    1
   14   56        16   59        0.56878         11.610         11.993           -5.935           -6.976         0.22361E+00    0.23874E+00    1
    2   45        16   60        0.68446         23.977         23.170           -8.060           -7.824         0.22361E+00    0.22361E+00    0
    8   54        16   60        1.66877          9.846         11.194           -6.935           -8.930         0.22361E+00    0.27724E+00    1
   13   55        16   60        0.36247         13.514         13.767           -5.590           -7.137         0.22361E+00    0.22681E+00    1
   14   56        16   60        0.44635         13.188         13.510           -5.240           -6.832         0.22361E+00    0.23246E+00    1
    5   47        16   61        0.92523         19.849         20.789           -8.650           -7.843         0.22361E+00    0.22361E+00    0
   13   55        16   61        0.49331         14.509         14.881           -5.550           -7.027         0.22361E+00    0.22670E+00    1
   14   56        16   61        0.45759         14.187         14.534           -5.065           -6.724         0.22361E+00    0.23036E+00    1
   13   55        16   63        0.33990         16.506         16.788           -5.285           -6.645         0.22361E+00    0.22361E+00    0
   14   56        16   63        0.18782         15.945         16.093           -4.935           -6.398         0.22361E+00    0.22361E+00    0
    2   45        17   47        4.66085          0.824          1.563          -10.270          -10.140         0.22361E+00    0.37072E+00    1
    2   45        17   49        3.14785          2.115          2.941           -9.390           -9.793         0.22361E+00    0.32367E+00    1
    3   46        17   50        2.94646          2.269          3.056           -8.890           -9.694         0.22361E+00    0.31802E+00    1
    5   47        17   52        2.11541          4.038          4.793           -8.850           -9.137         0.22361E+00    0.28475E+00    1
    6   49        17   52        2.50262          2.257          2.920          -11.195           -9.944         0.22361E+00    0.32087E+00    1
    7   50        17   52        1.77615          1.770          2.127          -41.285          -10.558         0.22361E+00    0.32343E+00    1
    2   45        17   53        1.44161          6.746          7.256           -9.205           -8.757         0.22361E+00    0.22486E+00    1
    3   46        17   53        1.73202          5.673          6.292           -8.915           -8.822         0.22361E+00    0.24439E+00    1
    5   47        17   53        1.87055          5.481          6.261           -8.800           -8.879         0.22361E+00    0.26674E+00    1
    5   47        17   54        1.68976          7.089          7.892           -8.990           -8.692         0.22361E+00    0.25203E+00    1
    6   49        17   54        1.76618          4.821          5.558           -8.375           -9.236         0.22361E+00    0.28370E+00    1
    2   45        17   55        0.70050         10.401         10.771           -9.365           -8.481         0.22361E+00    0.22361E+00    0
    3   46        17   55        1.22765          9.083          9.658           -8.950           -8.522         0.22361E+00    0.22361E+00    0
    5   47        17   55        1.54858          8.936          9.771           -9.340           -8.550         0.22361E+00    0.24021E+00    1
    6   49        17   55        1.60102          6.485          7.297           -7.630           -9.024         0.22361E+00    0.27139E+00    1
    9   52        17   55        1.97945          3.752          4.489           -9.945           -9.608         0.22361E+00    0.30116E+00    1
   10   53        17   55        1.68908          2.947          3.435          -16.475           -9.645         0.22361E+00    0.30147E+00    1
    5   47        17   56        1.33981         10.890         11.686           -8.635           -8.435         0.22361E+00    0.22952E+00    1
    7   50        17   56        1.54959          7.246          8.129           -6.825           -9.077         0.22361E+00    0.27248E+00    1
    9   52        17   56        1.79551          5.426          6.302           -7.185           -9.301         0.22361E+00    0.28871E+00    1
   10   53        17   56        1.79602          4.532          5.270           -7.680           -9.173         0.22361E+00    0.28990E+00    1
    8   54        17   56        2.61935          2.054          2.747           -9.255          -10.891         0.22361E+00    0.33303E+00    1
    2   45        17   58        0.43495         17.761         17.380           -9.155           -8.174         0.22361E+00    0.22361E+00    0
    6   49        17   58        0.94625         12.857         13.576           -8.370           -8.583         0.22361E+00    0.23977E+00    1
   13   55        17   58        1.02691          8.559          9.173           -6.480           -7.939         0.22361E+00    0.25987E+00    1
   14   56        17   58        0.82428          8.059          8.539          -11.525           -8.011         0.22361E+00    0.26501E+00    1
    3   46        17   59        0.49074         18.749         18.295           -8.045           -8.076         0.22361E+00    0.22361E+00    0
    5   47        17   59        0.21412         17.162         17.347           -8.105           -8.124         0.22361E+00    0.22361E+00    0
    6   49        17   59        0.56571         15.297         15.753           -7.895           -8.411         0.22361E+00    0.22811E+00    1
    9   52        17   59        1.31935         11.542         12.621           -7.395           -8.657         0.22361E+00    0.26022E+00    1
   10   53        17   59        1.21967         10.909         11.827           -6.915           -8.464         0.22361E+00    0.25741E+00    1
    8   54        17   59        1.86856          6.802          7.971           -6.850           -9.549         0.22361E+00    0.29133E+00    1
   13   55        17   59        0.81354         10.956         11.522           -6.035           -7.660         0.22361E+00    0.24882E+00    1
    3   46        17   60        0.42327         20.875         20.438           -7.155           -7.973         0.22361E+00    0.22361E+00    0
    5   47        17   60        0.16073         18.717         18.868           -8.605           -8.038         0.22361E+00    0.22361E+00    0
    6   49        17   60        0.40249         17.515         17.871           -7.745           -8.273         0.22361E+00    0.22361E+00    0
   10   53        17   60        1.11570         12.912         13.857           -6.645           -8.276         0.22361E+00    0.25165E+00    1
   13   55        17   60        0.69666         12.929         13.470           -5.995           -7.498         0.22361E+00    0.24262E+00    1
   14   56        17   60        0.81599         12.460         13.109           -5.895           -7.285         0.22361E+00    0.24963E+00    1
    2   45        17   61        0.62110         24.382         23.637           -8.195           -7.803         0.22361E+00    0.22361E+00    0
    5   47        17   61        0.79788         19.347         20.134           -7.845           -7.948         0.22361E+00    0.22361E+00    0
    6   49        17   61        0.71962         19.145         19.874           -7.615           -8.127         0.22361E+00    0.22792E+00    1
    9   52        17   61        1.21630         15.158         16.376           -7.035           -8.273         0.22361E+00    0.25211E+00    1
   10   53        17   61        1.28892         14.476         15.709           -6.565           -8.086         0.22361E+00    0.25191E+00    1
    8   54        17   61        1.65491         11.353         12.910           -7.080           -8.898         0.22361E+00    0.27869E+00    1
   13   55        17   61        0.84265         14.287         15.013           -5.925           -7.352         0.22361E+00    0.24252E+00    1
   14   56        17   61        0.86494         13.905         14.664           -5.820           -7.129         0.22361E+00    0.24782E+00    1
    6   49        17   63        1.25305         24.045         25.912           -6.375           -7.490         0.22361E+00    0.24428E+00    1
    9   52        17   63        1.41306         19.541         21.311           -6.835           -7.390         0.22361E+00    0.24772E+00    1
   10   53        17   63        1.44743         19.101         20.843           -5.945           -7.260         0.22361E+00    0.24558E+00    1
   13   55        17   63        0.77420         17.303         18.049           -5.755           -6.832         0.22361E+00    0.23356E+00    1
   14   56        17   63        0.59113         16.870         17.436           -5.650           -6.642         0.22361E+00    0.23640E+00    1
    2   45        18   47        4.72592          0.778          1.504          -10.315          -10.275         0.22361E+00    0.37341E+00    1
    2   45        18   49        3.40005          1.920          2.782           -8.930           -9.971         0.22361E+00    0.33028E+00    1
    2   45        18   50        2.77671          2.757          3.579           -9.435           -9.695         0.22361E+00    0.30665E+00    1
    3   46        18   50        2.98419          2.094          2.850           -9.795           -9.900         0.22361E+00    0.32145E+00    1
    2   45        18   52        1.80041          4.828          5.413           -8.420           -9.127         0.22361E+00    0.25205E+00    1
    5   47        18   52        2.08535          3.659          4.342           -9.915           -9.369         0.22361E+00    0.28650E+00    1
    7   50        18   52        1.79765          1.588          1.922          -45.390          -10.939         0.22361E+00    0.32813E+00    1
    9   52        18   54        1.00702          2.341          2.540          -61.065          -10.628         0.22361E+00    0.30607E+00    1
    5   47        18   55        1.39551          8.243          8.906           -9.585           -8.732         0.22361E+00    0.23543E+00    1
    9   52        18   55        1.93674          3.280          3.930          -10.665          -10.038         0.22361E+00    0.30570E+00    1
   10   53        18   55        1.69276          2.524          2.963          -19.475          -10.147         0.22361E+00    0.30779E+00    1
    3   46        18   56        0.77741         10.234         10.640           -9.490           -8.565         0.22361E+00    0.22361E+00    0
    6   49        18   56        1.23617          7.577          8.235           -9.000           -9.105         0.22361E+00    0.25955E+00    1
   10   53        18   56        1.74487          3.908          4.548           -8.225           -9.629         0.22361E+00    0.29481E+00    1
    2   45        18   58        0.21300         16.262         16.090           -8.620           -8.309         0.22361E+00    0.22361E+00    0
    6   49        18   58        0.71050         11.773         12.247           -8.350           -8.804         0.22361E+00    0.23570E+00    1
    7   50        18   58        0.82511         10.601         11.153           -6.360           -9.027         0.22361E+00    0.24830E+00    1
    9   52        18   58        1.26196          8.613          9.434           -7.505           -9.247         0.22361E+00    0.26862E+00    1
   10   53        18   58        1.27769          7.787          8.541           -7.710           -9.101         0.22361E+00    0.26899E+00    1
   13   55        18   58        1.02574          7.291          7.842           -6.625           -8.452         0.22361E+00    0.26645E+00    1
    2   45        18   59        1.15187         19.178         18.105           -8.795           -8.164         0.22361E+00    0.22361E+00    0
    9   52        18   59        0.91492         10.734         11.398           -7.280           -8.983         0.22361E+00    0.25629E+00    1
   10   53        18   59        1.12203          9.824         10.595           -7.635           -8.824         0.22361E+00    0.25953E+00    1
    8   54        18   59        1.80072          6.012          7.026           -7.300           -9.938         0.22361E+00    0.29430E+00    1
   13   55        18   59        0.78161          9.679         10.178           -5.970           -8.102         0.22361E+00    0.25364E+00    1
   14   56        18   59        1.01550          8.877          9.528           -7.220           -8.033         0.22361E+00    0.26402E+00    1
   13   55        18   60        0.57132         11.884         12.298           -5.985           -7.894         0.22361E+00    0.24492E+00    1
   14   56        18   60        0.79097         11.212         11.799           -5.870           -7.758         0.22361E+00    0.25420E+00    1
   16   58        18   60        2.63145         11.108         14.263           -5.855           -7.623         0.22361E+00    0.30828E+00    1
    2   45        18   61        0.71259         22.555         21.765           -8.390           -7.918         0.22361E+00    0.22361E+00    0
    5   47        18   61        0.35707         18.568         18.903           -7.690           -8.068         0.22361E+00    0.22361E+00    0
    9   52        18   61        0.92441         14.268         15.111           -7.175           -8.542         0.22361E+00    0.24920E+00    1
   10   53        18   61        1.07163         13.559         14.504           -6.675           -8.380         0.22361E+00    0.25082E+00    1
